time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
e-02,9.990931080915826934e-02,3.067385671728674670e-02,1.743628875722758320e-01,3.841743115700419950e-04,2.147533195022085801e-03,4.477171666142833878e-03,-3.092918891406842175e+00,-1.641631617245776359e-02,9.666160554190256216e-03,3.462277075169267193e-01
2.500000000000000000e-01,5.226615507849611264e-01,-1.581907157135858250e-02,9.994818629435625601e-02,2.544410048919903966e-02,1.768756135619445335e-01,2.561420264028818356e-04,4.447235565777190626e-03,3.284903276530479112e-03,-3.049454859081781599e+00,-1.873316781267595973e-02,6.777672975291556060e-03,3.484913665668786797e-01
5.000000000000000000e-01,5.255544984925017982e-01,6.593451556383915675e-03,9.997484674086259959e-02,2.108889807428519433e-02,1.819034669641625690e-01,1.774536206783707839e-04,6.163367302225982412e-03,2.411785201865258941e-03,-3.005841720482536505e+00,-9.380067007273933805e-03,4.277114904035344244e-03,3.490930665371422270e-01
7.500000000000000000e-01,5.279327786277228096e-01,2.973330399564667534e-02,9.999311161973881146e-02,1.713063948987595189e-02,1.881918276053406169e-01,1.197450956273361680e-04,6.533615676310913084e-03,1.947966493198765442e-03,-2.962191056251984200e+00,1.602504233311506220e-03,2.257452255573663864e-03,3.492658899134052919e-01
1.000000000000000000e+00,5.298228805612952286e-01,5.365148891117668684e-02,1.000053340363672855e-01,1.322146851153572708e-02,1.941343364691076323e-01,8.004019091281115337e-05,5.849514554269697082e-03,1.970851683105458510e-03,-2.918529519581711806e+00,8.017455264853314348e-03,-5.123426105859293055e-04,3.493292237659718635e-01
1.250000000000000000e+00,5.312072819956722425e-01,7.823153934491793027e-02,1.000136302354923956e-01,8.972827438179538720e-03,1.987307434651167659e-01,5.562538027924712140e-05,4.854743316216760148e-03,2.552999504911300076e-03,-2.874863177941498815e+00,8.907678526498281207e-03,-4.750069196616524270e-03,3.493640148329789086e-01
1.500000000000000000e+00,5.320089727540856517e-01,1.032845856292104181e-01,1.000195680254933883e-01,3.819638159340142409e-03,2.017715299049931132e-01,4.107229704544588741e-05,4.172976420211609548e-03,3.710934798713324580e-03,-2.831192972586066947e+00,6.682675470197517974e-03,-9.755670888418875933e-03,3.493903704787977293e-01
1.750000000000000000e+00,5.320714700236415240e-01,1.286298570594736623e-01,1.000240726587036666e-01,-2.911246523281276529e-03,2.035047836377213981e-01,3.194075026267056234e-05,4.029249364051421325e-03,5.343498641982094566e-03,-2.787518361273658485e+00,4.274951865059956752e-03,-1.373210999369249563e-02,3.494106999987200424e-01
2.000000000000000000e+00,5.311601076488164930e-01,1.541232269677505207e-01,1.000276234296969685e-01,-1.175318341925031540e-02,2.042078478442701794e-01,2.528556214305900283e-05,4.281363935164794396e-03,7.204632416988879066e-03,-2.743839610491374259e+00,3.193803549940641036e-03,-1.482570190272917282e-02,3.494209299977508176e-01
2.250000000000000000e+00,5.289979601099612516e-01,1.796435517807596083e-01,1.000303627874216811e-01,-2.282386205573473312e-02,2.039645721875635309e-01,1.858023207388453214e-05,4.622815731430388216e-03,8.934405621088842980e-03,-2.700159359549575200e+00,3.153582148540101920e-03,-1.213628994476628753e-02,3.494164935437126807e-01
2.500000000000000000e+00,5.253290677967864530e-01,2.050691709510032990e-01,1.000321701784247369e-01,-3.568179930161392149e-02,2.027137617860919894e-01,1.034746870507121081e-05,4.792333419496513230e-03,1.014489208357939078e-02,-2.656481816592204837e+00,2.892467414508841875e-03,-6.172801196536297982e-03,3.493970024538475272e-01
2.750000000000000000e+00,5.199861374489903598e-01,2.302720655410938622e-01,1.000328806233940632e-01,-4.939549662849439249e-02,2.004493260045850378e-01,1.387628911232626600e-06,4.687511896524837116e-03,1.053395062443808657e-02,-2.612810121146207365e+00,1.331632367628598265e-03,1.361907991793409860e-03,3.493677661313048244e-01
3.000000000000000000e+00,5.129367564226444687e-01,2.551370788384706434e-01,1.000325645326625157e-01,-6.279972511452404371e-02,1.973943126523681757e-01,-5.643813682753771596e-06,4.365419603107838567e-03,9.987561656369254789e-03,-2.569144468978217244e+00,-1.652247348404505250e-03,8.242508535432574099e-03,3.493373836501001417e-01
3.250000000000000000e+00,5.042907786895146627e-01,2.795940188468714616e-01,1.000316336733005629e-01,-7.483714857140197352e-02,1.940257630719113002e-01,-8.337658008143926941e-06,3.971825544902635174e-03,8.633815795701020243e-03,-2.525482615623991567e+00,-5.139929923846351528e-03,1.250285632578631775e-02,3.493136567617324273e-01
3.500000000000000000e+00,4.942662583369896168e-01,3.036416911924629258e-01,1.000306705794617029e-01,-8.486170278426818925e-02,1.909319822226192009e-01,-6.507719284822705777e-06,3.656328682664626139e-03,6.827424762082191095e-03,-2.481821815043177892e+00,-7.648829622845432566e-03,1.303163160431757180e-02,3.493010659029725518e-01
3.750000000000000000e+00,4.831253980737330034e-01,3.273468286491041934e-01,1.000301175676987786e-01,-9.280754842523736281e-02,1.885737507740260777e-01,-2.339576206614407939e-06,3.513871129691621166e-03,5.066510946080382202e-03,-2.438160187506806409e+00,-7.837326670839797269e-03,9.827414401218145107e-03,3.493010512285747438e-01
4.000000000000000000e+00,4.711006314496437031e-01,3.508129366936698079e-01,1.000300825916045355e-01,-9.918192825795255074e-02,1.870598497161308216e-01,1.418643777203515699e-06,3.565327189058285599e-03,3.865142647415038477e-03,-2.394496665143801550e+00,-5.089609607760541693e-03,3.902565172629274357e-03,3.493136193887925733e-01
4.250000000000000000e+00,4.583323759361146443e-01,3.741273824554325889e-01,1.000304157578564418e-01,-1.048977720868764923e-01,1.860321556058736892e-01,3.604552466157565405e-06,3.768589695651645369e-03,3.618485951564616877e-03,-2.350830265764053184e+00,2.284617158618143322e-04,-3.076376466094114283e-03,3.493379310189247966e-01
4.500000000000000000e+00,4.448350114645404640e-01,3.973039773548567855e-01,1.000309637105581823e-01,-1.110051688062234504e-01,1.847059046806495686e-01,5.142721838083806848e-06,4.043700751345215977e-03,4.498777694465519623e-03,-2.307159858396674590e+00,6.881905295247114744e-03,-9.278551771135873372e-03,3.493710391744163646e-01
4.750000000000000000e+00,4.304986529079314339e-01,4.202402102345282886e-01,1.000317437916156960e-01,-1.184016862592944669e-01,1.820525800125076255e-01,7.443518919920029917e-06,4.298558829629168382e-03,6.410114448093162144e-03,-2.263484816436510005e+00,1.315595978147493343e-02,-1.319085230463480987e-02,3.494062848516025777e-01
