time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
e-01,9.990726545030129135e-02,5.640444300454308668e-02,1.145304018955563691e-01,3.694660596488594630e-04,9.131562405486106900e-04,-1.045885399881614454e-03,-4.184189915667339554e-01,-1.400201150927754892e-02,7.300067178055637436e-03,-2.733906088620340902e-01
2.500000000000000000e-01,-4.439375823536114707e-01,1.651318540683000269e-01,9.994583880456178737e-02,5.502891789182271648e-02,1.144573222303716109e-01,2.585586615435099002e-04,-1.259153486166938573e-03,-9.184304916177111946e-04,-4.525915838687266657e-01,-1.452019400833771262e-02,8.228434692706202910e-03,-2.734031547302541165e-01
5.000000000000000000e-01,-4.370773901465073163e-01,1.795550475155158476e-01,9.997288578251188607e-02,5.493325814700177057e-02,1.165256283655504016e-01,1.809204005477262219e-04,-2.837327703057797041e-03,-7.492949553041423905e-04,-4.867661625903421663e-01,-6.285174736737120238e-03,5.352391058862272441e-03,-2.734108510713358364e-01
7.500000000000000000e-01,-4.301631838920000339e-01,1.943139923099766742e-01,9.999165016505347225e-02,5.578230178358059566e-02,1.195511303782069989e-01,1.242601576639975052e-04,-3.200644499374676911e-03,-4.262751570955508628e-04,-5.209425914880797537e-01,3.002573018237831952e-03,2.214969838218120140e-03,-2.734153274585811033e-01
1.000000000000000000e+00,-4.231071561506540846e-01,2.094354976726025552e-01,1.000044683311736571e-01,5.712112279746340421e-02,1.221411498367363929e-01,8.477678359608311059e-05,-2.620022046533470716e-03,1.127369370189439622e-04,-5.551197077337524100e-01,8.348654430826288331e-03,7.900651106119132433e-04,-2.734169723215149062e-01
1.250000000000000000e+00,-4.158676353677512316e-01,2.248033001550383547e-01,1.000132742381339146e-01,5.868985615803062189e-02,1.234595194309589528e-01,5.881377417878582402e-05,-1.745417113549677449e-03,8.050065340524625553e-04,-5.892964649673908539e-01,8.652231902241807118e-03,1.161765694310252020e-03,-2.734172950367634303e-01
1.500000000000000000e+00,-4.084187678796512011e-01,2.402455042356988757e-01,1.000194342303736411e-01,6.047723970858817633e-02,1.234154183392990184e-01,4.137799093122942004e-05,-1.124024961168026407e-03,1.499290795907427549e-03,-6.234729100669837987e-01,5.618281209007303795e-03,2.306575526841683939e-03,-2.734168009581579017e-01
1.750000000000000000e+00,-4.007260858107881130e-01,2.556154464042722507e-01,1.000237606593755435e-01,6.260165457250296828e-02,1.224263111738382037e-01,2.891421145000838976e-05,-9.686456364894816375e-04,2.049420523163618477e-03,-6.576496540625849097e-01,1.840460817020125525e-03,3.145501361932053104e-03,-2.734150346160850731e-01
2.000000000000000000e+00,-3.927402102434390252e-01,2.708307112599652178e-01,1.000267589169598487e-01,6.516345843817855643e-02,1.210370649226194806e-01,1.985330437147056070e-05,-1.185566929015069611e-03,2.393808764192279642e-03,-6.918268444312205556e-01,-7.215659278209773497e-04,3.209553428920019266e-03,-2.734120936484277786e-01
2.250000000000000000e+00,-3.844049771800829296e-01,2.858683298627976432e-01,1.000288002657316461e-01,6.816973399607192952e-02,1.196246601787406272e-01,1.339875913219676144e-05,-1.541761741893822851e-03,2.578331305876416756e-03,-7.260040459246845934e-01,-1.344038177093031953e-03,2.710612970556453179e-03,-2.734091267426567162e-01
2.500000000000000000e+00,-3.756687924456198480e-01,3.007344404572531160e-01,1.000301664466914653e-01,7.155182008645542824e-02,1.182830722311139920e-01,8.886439482381197885e-06,-1.832471098870568213e-03,2.723110325101190700e-03,-7.601808333553690122e-01,-3.395520012668603324e-04,2.197617133757461937e-03,-2.734075587737431756e-01
2.750000000000000000e+00,-3.664898723502157951e-01,3.154302479742603360e-01,1.000310665961308410e-01,7.523413359287656199e-02,1.168629025273291572e-01,5.831745213244797609e-06,-1.966661582048766579e-03,2.962759941199827850e-03,-7.943571699931359920e-01,1.508039300606878012e-03,2.128711680148999766e-03,-2.734081521430341555e-01
3.000000000000000000e+00,-3.568328024101280471e-01,3.299285654732920792e-01,1.000316621415774238e-01,7.919562028486672178e-02,1.150839493923912771e-01,3.930966061000952653e-06,-1.961614120946685372e-03,3.393841591511205340e-03,-8.285333156583134517e-01,3.457764395719370790e-03,2.615360394275700797e-03,-2.734106637849424981e-01
3.250000000000000000e+00,-3.466601315226384705e-01,3.441648432007088920e-01,1.000320800566444207e-01,8.348576009698123468e-02,1.126445984466149797e-01,2.910550740708040516e-06,-1.886096561540669299e-03,4.048997061430165134e-03,-8.627095857477832253e-01,5.062203667084824374e-03,3.417041623764539154e-03,-2.734140961926932456e-01
3.500000000000000000e+00,-3.359252593328042602e-01,3.580393816779023353e-01,1.000324095801567031e-01,8.819159952891306165e-02,1.092899951294469263e-01,2.438374531195282031e-06,-1.801022759168276199e-03,4.898445558506362221e-03,-8.968861787156824361e-01,6.158660722036435678e-03,4.113047080836746035e-03,-2.734171920583595705e-01
3.750000000000000000e+00,-3.245714537722527715e-01,3.714252713120450022e-01,1.000326955738380097e-01,9.337853760388932500e-02,1.048392400114849660e-01,2.147625420160978483e-06,-1.728200514488586114e-03,5.867598038303696931e-03,-9.310630649882427612e-01,6.728294611923006305e-03,4.317307883298420780e-03,-2.734188843701094718e-01
4.000000000000000000e+00,-3.125382900233045214e-01,3.841781406191377979e-01,1.000329386044219032e-01,9.903543261027625277e-02,9.919163515157977673e-02,1.708076524134236057e-06,-1.651808968579278033e-03,6.858038137632544579e-03,-9.652399404434732766e-01,6.762237667623804266e-03,3.828195656060104195e-03,-2.734185905023753804e-01
4.250000000000000000e+00,-2.997733817927604183e-01,3.961464302742681576e-01,1.000331044284074600e-01,1.050464644019411808e-01,9.233125154331602025e-02,9.008920804200181121e-07,-1.539362685541860757e-03,7.764711272025293445e-03,-9.994163095102999161e-01,6.213215114177588622e-03,2.671839757690610846e-03,-2.734163336011912748e-01
4.500000000000000000e+00,-2.862454258537240337e-01,4.071825726909560905e-01,1.000331419115913362e-01,1.111970741776854982e-01,8.433659532639506407e-02,-3.239466039011800559e-07,-1.364581294768114992e-03,8.488821557617575939e-03,-1.033591698087858779e+00,5.034530328671451768e-03,1.056650256775021508e-03,-2.734126920859279442e-01
4.750000000000000000e+00,-2.719545829688296834e-01,4.171554260779596901e-01,1.000330058939579714e-01,1.172078754390305649e-01,7.538928381064792517e-02,-1.827944690092093248e-06,-1.120460456895582772e-03,8.949145505650365692e-03,-1.067765882503277641e+00,3.256708336760547485e-03,-7.161395807627926428e-04,-2.734085973215573118e-01
5.000000000000000000e+00,-2.569375233073468712e-01,4.259630968343259272e-01,1.000326791711617092e-01,1.227831476780684161e-01,6.577011029775550743e-02,-3.318118481806749395e-06,-8.199824337952039922e-04,9.093341834564512560e-03,-1.101938997703616696e+00,1.041303582975267603e-03,-2.343902024182570147e-03,-2.734050392312121769e-01
5.250000000000000000e+00,-2.412662581053998945e-01,4.335439724291070274e-01,1.000321863628736846e-01,1.276595401116847051e-01,5.583434885061146907e-02,-4.440408240733617046e-06,-4.885966105743893293e-04,8.907606062028033955e-03,-1.136111473734235267e+00,-1.325354571413021442e-03,-3.590888529349076704e-03,-2.734027680694793294e-01
5.500000000000000000e+00,-2.250415005865080420e-01,4.398833241853871145e-01,1.000315930470259268e-01,1.316437915082109833e-01,4.596722511803578992e-02,-4.914610283136128843e-06,-1.546439928091469763e-04,8.420834903593082607e-03,-1.170283857693414697e+00,-3.498089075592076234e-03,-4.324742446095139470e-03,-2.734020826982829777e-01
5.750000000000000000e+00,-2.083823866390247526e-01,4.450135708818643843e-01,1.000309881845116572e-01,1.346332245996127719e-01,3.652957588979092313e-02,-4.655294228708003450e-06,1.577515606440667360e-04,7.700149517082270981e-03,-1.204456626105576911e+00,-5.167285775367774087e-03,-4.522821494373613013e-03,-2.734027757108850043e-01
