time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
9e-02,9.990277729710422827e-02,3.625133522484833004e-02,-1.587276402806220843e-01,3.812937066000311411e-04,-7.269946892676578277e-04,-1.171160324310046132e-03,2.832794145599397129e-01,1.769471565949456981e-02,1.564074465322078111e-02,3.493333204720606711e-01
2.500000000000000000e-01,-4.661279725138340879e-01,-9.637010696112639774e-02,9.994269841402772525e-02,3.576545747877753895e-02,-1.586360708273608089e-01,2.691817729947497623e-04,2.202679159671400155e-03,6.790150998973163744e-04,3.269482782080835870e-01,1.517767766975336788e-02,2.515064338947679140e-02,3.493808567804322918e-01
5.000000000000000000e-01,-4.614866126647417244e-01,-1.163194928623440538e-01,9.997117186808758549e-02,3.909409662791097501e-02,-1.606873128905072223e-01,1.932188117379061325e-04,4.325105513731652800e-03,3.520075225206623862e-03,3.706273409735073021e-01,6.743406766021165085e-04,2.797747545419388207e-02,3.494174965219121187e-01
7.500000000000000000e-01,-4.561500609298044240e-01,-1.365468228254821392e-01,9.999160525113354181e-02,4.674639165502388061e-02,-1.626518644211720210e-01,1.386200984121853808e-04,4.763139001054579602e-03,7.018535222359059342e-03,4.143077836618757059e-01,-1.437355996377994750e-02,2.568104696377127363e-02,3.494369669543148649e-01
1.000000000000000000e+00,-4.495951689242453364e-01,-1.568801570276049662e-01,1.000063268180370057e-01,5.832935658047742888e-02,-1.621287678398467547e-01,1.004602391088847750e-04,3.792175675257479332e-03,1.062663148192842001e-02,4.579787440969925183e-01,-2.224798281171397329e-02,1.969276044462763692e-02,3.494380507052988749e-01
1.250000000000000000e+00,-4.413929123352776651e-01,-1.769064705123954973e-01,1.000169434921158590e-01,7.278819470417453863e-02,-1.577622373536026745e-01,7.097088072952169519e-05,2.210259059267789036e-03,1.360374119577664916e-02,5.016384700770423200e-01,-2.067377568460371587e-02,1.073528834964682099e-02,3.494258390913317913e-01
1.500000000000000000e+00,-4.312787541977182171e-01,-1.961368088233695073e-01,1.000239328411562656e-01,8.858695962240703548e-02,-1.496497075882983752e-01,4.149134566484353635e-05,7.372035260842899236e-04,1.517274713424123130e-02,5.452940998083742885e-01,-1.153941412550230083e-02,-6.647197516838089775e-04,3.494059338455012265e-01
1.750000000000000000e+00,-4.192031209644711542e-01,-2.141778307094930056e-01,1.000271829712998245e-01,1.038615007620742048e-01,-1.391083678916419653e-01,1.210343661192545799e-05,-2.796544291797799339e-04,1.474831594603098935e-02,5.889530797019905117e-01,1.438967279490173390e-03,-1.334942526125180128e-02,3.493858442518741891e-01
2.000000000000000000e+00,-4.053592648962632272e-01,-2.308510993794880839e-01,1.000272420080899893e-01,1.166408350231746271e-01,-1.281392212580123591e-01,-8.038686627755797003e-06,-8.404493899271091046e-04,1.213684395605418506e-02,6.326177911003424414e-01,1.458980927786725744e-02,-2.517378726027068997e-02,3.493758753604502276e-01
2.250000000000000000e+00,-3.901759847885155619e-01,-2.462417645529771382e-01,1.000258821560244815e-01,1.251837918588817045e-01,-1.188689912462017190e-01,-1.042614362893649940e-05,-1.099263348939734809e-03,7.627646171502576108e-03,6.762873150287121993e-01,2.514614111869288918e-02,-3.342255409820770601e-02,3.493815572163269101e-01
2.500000000000000000e+00,-3.742633238969415022e-01,-2.606840808739732118e-01,1.000253523645381615e-01,1.283753399193248435e-01,-1.131046867972533565e-01,3.414665665060336659e-06,-1.175599113344444986e-03,1.946663385254080759e-03,7.199604574562259440e-01,3.132736006427670056e-02,-3.575494893904693217e-02,3.493954466333380471e-01
2.750000000000000000e+00,-3.583118171678269515e-01,-2.747000107553951298e-01,1.000269740962609483e-01,1.260513345142416086e-01,-1.120219697161701222e-01,2.130149742756472299e-05,-1.071684745551260316e-03,-3.904513853365044508e-03,7.636351987745212400e-01,3.215725502203276714e-02,-3.114939276460133508e-02,3.494008267196525019e-01
3.000000000000000000e+00,-3.429632460102162161e-01,-2.889065504024569964e-01,1.000302850639139401e-01,1.191182026374527497e-01,-1.159699073557826088e-01,2.880206066429219963e-05,-7.019303597592843440e-04,-8.870696337724619934e-03,8.073070716666589375e-01,2.738878866125686942e-02,-2.037873582101243711e-02,3.493869986269380057e-01
3.250000000000000000e+00,-3.286837607774331094e-01,-3.039059245778932272e-01,1.000334594082655376e-01,1.094013341391305572e-01,-1.243904727156258244e-01,1.968207798777809280e-05,2.033796771215796710e-05,-1.206601418086009937e-02,8.509710583480611934e-01,1.759775207836481586e-02,-5.824365152139394583e-03,3.493621312668653278e-01
3.500000000000000000e+00,-3.156722747429598908e-01,-3.201742992110803709e-01,1.000346982601328649e-01,9.925343275296695522e-02,-1.358754406869989162e-01,9.340075057222390397e-08,1.104503091852767748e-03,-1.294770856571495106e-02,8.946264913024483123e-01,4.277024031507464102e-03,9.251842613947841923e-03,3.493505673885195506e-01
3.750000000000000000e+00,-3.038274981292103938e-01,-3.379677167220260792e-01,1.000335372822897667e-01,9.103549961744725194e-02,-1.483810914197566111e-01,-1.648137768051967484e-05,2.452786472357847049e-03,-1.140869948478633912e-02,9.382798127419015310e-01,-1.027570422826199967e-02,2.166237811572323604e-02,3.493754140331976621e-01
4.000000000000000000e+00,-2.927800764889635921e-01,-3.572645075169691986e-01,1.000311297974187524e-01,8.661813735394888192e-02,-1.595857385246118587e-01,-1.921915729308450564e-05,3.883374287285675484e-03,-7.776545947907560763e-03,9.819416266096775425e-01,-2.336268582603916177e-02,2.913143889731753186e-02,3.494401062537337288e-01
4.250000000000000000e+00,-2.819784447881955591e-01,-3.777583521005202782e-01,1.000293786851479405e-01,8.703372013889668080e-02,-1.673254396737174077e-01,-7.269708272845296083e-06,5.185691579862230366e-03,-2.725302711764542463e-03,1.025619944429570163e+00,-3.250056772893374080e-02,3.077280734522104197e-02,3.495231898074062649e-01
4.500000000000000000e+00,-2.708039928511062344e-01,-3.989054921490042260e-01,1.000296208654200963e-01,9.235437960518692868e-02,-1.700072442179699217e-01,1.049276436369581400e-05,6.179357419616671176e-03,2.876917782679759214e-03,1.069314887075251130e+00,-3.604854362561239756e-02,2.712505484722389434e-02,3.495898198750853059e-01
4.750000000000000000e+00,-2.586863083714033285e-01,-4.200164051265334320e-01,1.000318057222664425e-01,1.018000877595024306e-01,-1.668959142809760821e-01,2.225974028628677773e-05,6.755077864172066328e-03,8.150259617760139894e-03,1.113018575953437228e+00,-3.363688796375080559e-02,1.980779563852908334e-02,3.496113625669162728e-01
5.000000000000000000e+00,-2.451929167622673711e-01,-4.403709559776881055e-01,1.000346600508741635e-01,1.140193440477615255e-01,-1.582015092326581884e-01,2.119149649026613359e-05,6.888712875096230683e-03,1.237573906950355934e-02,1.156719718837093014e+00,-2.624786626420845884e-02,1.095576223966707174e-02,3.495800388028911243e-01
5.250000000000000000e+00,-2.300777862006248564e-01,-4.593303684997275815e-01,1.000366018070436985e-01,1.274486044370687077e-01,-1.449504330109461780e-01,8.966017838752116041e-06,6.631386677424163170e-03,1.512097097325354467e-02,1.200409347588460962e+00,-1.591501845386166306e-02,2.615909719789792469e-03,3.495104664112525517e-01
5.500000000000000000e+00,-2.132852715428711077e-01,-4.764211571061746087e-01,1.000366993789945369e-01,1.406510484167963759e-01,-1.286833720860037222e-01,-6.712733569119203184e-06,6.084759011553469467e-03,1.629223256551750806e-02,1.244084213657307370e+00,-5.129790224419098280e-03,-3.731106681903352019e-03,3.494292932064856361e-01
5.750000000000000000e+00,-1.949174550931842276e-01,-4.913748746473945439e-01,1.000350617017323612e-01,1.525566216484097737e-01,-1.110708836955193457e-01,-1.789849956382525407e-05,5.371431513132822987e-03,1.610356651620696924e-02,1.287746615246132542e+00,3.862431954692426613e-03,-7.420041478518612371e-03,3.493610010460307391e-01
6.000000000000000000e+00,-1.751802248279421270e-01,-5.041204636865780353e-01,1.000325411326657005e-01,1.625639149781760440e-01,-9.355667348267986128e-02,-2.096298235829388616e-05,4.608220629245479184e-03,1.497472995746558684e-02,1.331401797159780909e+00,9.659483767569688323e-03,-8.587240917076337937e-03,3.493184021185709032e-01
