time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
e-01,9.990749586754302247e-02,3.937223799925373274e-02,1.255239588114612226e-01,3.679539653240229929e-04,-5.000871742263271295e-04,4.840183421064940365e-03,-3.840592442161616105e-01,-1.558166865506653564e-02,-3.707521185991695650e-03,-2.734443713444600910e-01
2.500000000000000000e-01,-4.716895395806363633e-01,1.574141576016545030e-01,9.994578533835975220e-02,4.449558188416437299e-02,1.242960410214528216e-01,2.559392994249639936e-04,-2.288239648708350130e-03,3.298716536997138744e-03,-4.182435563857770378e-01,-1.788876946015608219e-02,-7.268447234269377263e-03,-2.733937518320643245e-01
5.000000000000000000e-01,-4.658533134200129044e-01,1.730086003883557766e-01,9.997255805382389282e-02,4.855628790953113449e-02,1.255214866719324973e-01,1.793743973263650811e-04,-3.478820171509758308e-03,1.673332237100970833e-03,-4.524193456483479037e-01,-9.584107268125674137e-03,-7.754375057808633731e-03,-2.733755123782724006e-01
7.500000000000000000e-01,-4.595814148581855441e-01,1.888592099281067860e-01,9.999123133105840278e-02,5.153692262186869433e-02,1.280962594817692812e-01,1.242044007221198123e-04,-3.552450049391721581e-03,7.088542645461171901e-04,-4.865916573543676016e-01,9.863266087862519217e-04,-5.194356441074589846e-03,-2.733813987128453360e-01
1.000000000000000000e+00,-4.529873008457809824e-01,2.050351321330096954e-01,1.000040952013938611e-01,5.382478850787444230e-02,1.304993202035543698e-01,8.541430511354358083e-05,-2.818873953084523581e-03,6.810322171764628292e-04,-5.207648646628153521e-01,8.015160816483419409e-03,-9.060547551844933857e-04,-2.733971855823229546e-01
1.250000000000000000e+00,-4.461194624030835332e-01,2.214389628211720640e-01,1.000130014858211513e-01,5.602522891048548198e-02,1.316694198560078854e-01,5.976903389564837627e-05,-1.903513355040357046e-03,1.422503779360915523e-03,-5.549396048149978222e-01,9.778077126283942974e-03,3.279206418424847076e-03,-2.734119650145832026e-01
1.500000000000000000e+00,-4.389501100685240242e-01,2.378889129885797538e-01,1.000193048798831280e-01,5.871388791348440550e-02,1.312947438317545179e-01,4.270294906762106752e-05,-1.292657995945149275e-03,2.526027206857449272e-03,-5.891155699560813863e-01,7.635309332805674358e-03,5.849265114504056604e-03,-2.734204996948326194e-01
1.750000000000000000e+00,-4.313929608658761405e-01,2.542048392828391012e-01,1.000238082670086293e-01,6.223315800554118232e-02,1.296420893123220730e-01,3.032461532418638563e-05,-1.137108102623837769e-03,3.574596075472722886e-03,-6.232928487078909230e-01,4.042798205193163900e-03,6.152963688457363176e-03,-2.734218319406176434e-01
2.000000000000000000e+00,-4.233394640859842739e-01,2.702585392569665235e-01,1.000269522267908384e-01,6.660433835906112710e-02,1.272101315138019217e-01,2.068048016985977739e-05,-1.305677485491425803e-03,4.293355473564073807e-03,-6.574710295510858282e-01,9.443965903120822179e-04,4.493714974386495316e-03,-2.734176027782895813e-01
2.250000000000000000e+00,-4.146974192325710296e-01,2.859829294280318845e-01,1.000290320021821749e-01,7.157044407745329073e-02,1.244451505022891868e-01,1.319357768689456413e-05,-1.560314289054055793e-03,4.593712187599200726e-03,-6.916489430598800059e-01,-8.529175492608226080e-04,1.833273585855825505e-03,-2.734108698926929204e-01
