time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
-01,9.990163385773534466e-02,6.908608649806885493e-02,-1.609140398917664194e-01,3.853374940810377750e-04,-1.559979275095585750e-05,4.822865642132479098e-03,-2.803848374616193073e+00,1.675349081901616327e-02,1.034820969222369734e-02,-3.699473245604812943e-01
2.500000000000000000e-01,4.436946152276505795e-01,1.991868665923137716e-01,9.994189406436637668e-02,6.389379681333366701e-02,-1.630957113351033938e-01,2.701585789261786948e-04,-2.669198810283686298e-03,4.062374871615843409e-03,-2.850100366991135559e+00,1.723082878729826142e-02,1.280322789821446497e-02,-3.698988963313660783e-01
5.000000000000000000e-01,4.514405859202091920e-01,1.785276731155563956e-01,9.997016866132166224e-02,6.040792831112408445e-02,-1.676043179110862369e-01,1.890266756953923137e-04,-4.533954913745113190e-03,3.144548354841130919e-03,-2.896342686434842939e+00,7.069354056328515552e-03,8.830001359517111043e-03,-3.698745847849443935e-01
7.500000000000000000e-01,4.588300440660754709e-01,1.572236925519735762e-01,9.998971344231601110e-02,5.801187018313325866e-02,-1.730976492370958353e-01,1.288788998996088998e-04,-4.843605240450421685e-03,2.468528032293569943e-03,-2.942577757307260011e+00,-3.729383117974217378e-03,3.118041949531974964e-03,-3.698746305431998560e-01
1.000000000000000000e+00,4.659437481718334273e-01,1.352567081081575140e-01,1.000029599896806592e-01,5.585674398255321277e-02,-1.780158373563301144e-01,8.740537775530007067e-05,-3.996701287482879589e-03,2.236939462098887655e-03,-2.988810906253763555e+00,-8.972055155313417990e-03,-1.307503547828440171e-03,-3.698875687607997009e-01
1.250000000000000000e+00,4.727678194825130631e-01,1.127618555715308724e-01,1.000120581061638148e-01,5.331473226771401425e-02,-1.815350927189086361e-01,6.104809338516452603e-05,-2.862874099688286333e-03,2.422232762156064680e-03,-3.035045235191285773e+00,-7.782195207599533482e-03,-3.573090779484838775e-03,-3.699025395527499871e-01
1.500000000000000000e+00,4.792315953938129924e-01,8.991587966281659738e-02,1.000185031983868850e-01,5.008903581751882744e-02,-1.837564905423859363e-01,4.371340790891527678e-05,-2.146541467915397041e-03,2.863386348994694571e-03,-3.081281935938995353e+00,-2.923650841898790560e-03,-4.253159280643011714e-03,-3.699130621067168168e-01
1.750000000000000000e+00,4.852434269712153636e-01,6.684145624800341690e-02,1.000231274896536404e-01,4.610634834982169084e-02,-1.853390342720311890e-01,3.133857351936800053e-05,-2.093546424441401245e-03,3.399406460139650123e-03,-3.127521274735761914e+00,1.983646175283915354e-03,-4.366472210846462400e-03,-3.699174786375420410e-01
2.000000000000000000e+00,4.907079749823905490e-01,4.357170484568302637e-02,1.000348279769138760e-01,4.135457583849196789e-02,-1.869741535399108423e-01,5.630692042970027758e-05,-2.545069486459733670e-03,3.954080916672746832e-03,3.108905985610121991e+00,4.579558586962509913e-03,-4.650704590986172622e-03,-3.643291882491247469e-01
2.250000000000000000e+00,4.955264806378887887e-01,2.007202865714434112e-02,1.000369604937750151e-01,3.578250717834319944e-02,-1.890296739677183868e-01,-8.441774581728169258e-07,-3.162974352662833652e-03,4.543058102357499205e-03,3.063043009031547026e+00,4.362249755252255168e-03,-5.337943895134674224e-03,-3.684249335598019370e-01
2.500000000000000000e+00,4.995894444710472504e-01,-3.710826640626386109e-03,1.000363912287210583e-01,2.927475411580871337e-02,-1.914541181775588630e-01,-5.790274850307731621e-06,-3.660766026729786547e-03,5.218394273924086002e-03,3.016902160695634993e+00,2.345496843123697026e-03,-6.164549392570830080e-03,-3.695201508841334803e-01
2.750000000000000000e+00,5.027714871518350614e-01,-2.780316818310196031e-02,1.000357117474228869e-01,2.170530272350461309e-02,-1.939122350193364375e-01,-4.924262008032731737e-06,-3.914095498043305629e-03,5.999822824189406101e-03,2.970687784114676155e+00,-5.752305859348983991e-05,-6.671982265371391441e-03,-3.698153603259802247e-01
3.000000000000000000e+00,5.049348964371118687e-01,-5.218262404355537842e-02,1.000351689317092452e-01,1.301294580992830123e-02,-1.959967482600693534e-01,-3.851025520243817047e-06,-3.947872570315653917e-03,6.838130522167088637e-03,2.924454371795757623e+00,-1.768404790526899263e-03,-6.441054676418691768e-03,-3.698963649513700713e-01
3.250000000000000000e+00,5.059419691151989529e-01,-7.678079756906591724e-02,1.000347314688007638e-01,3.262381667674508958e-03,-1.973961110970864075e-01,-3.273241131924356547e-06,-3.860064422922528018e-03,7.621166605113960206e-03,2.878216281491264184e+00,-2.360247225183593339e-03,-5.271798045668119742e-03,-3.699175326320436885e-01
3.500000000000000000e+00,5.056727331911118339e-01,-1.015011119636268500e-01,1.000343223951160598e-01,-7.332282460369710098e-03,-1.979699066193340573e-01,-3.384582816205857052e-06,-3.744276510573661849e-03,8.214544483528415930e-03,2.831977287477219996e+00,-1.963300106165565776e-03,-3.268728454963355009e-03,-3.699190597751044751e-01
3.750000000000000000e+00,5.040426179996833067e-01,-1.262403407505400810e-01,1.000338598857604261e-01,-1.843058963153326041e-02,-1.977401379440058837e-01,-4.053412792884109956e-06,-3.649621607655697056e-03,8.513946609998962467e-03,2.785738575677475293e+00,-9.893539807625363960e-04,-8.249159033005872823e-04,-3.699123749031205111e-01
4.000000000000000000e+00,5.010144455773994920e-01,-1.509056075475325165e-01,1.000333032928028137e-01,-2.963020155527658697e-02,-1.968358233533374912e-01,-4.787301278074990021e-06,-3.581674570315721701e-03,8.485813181070651565e-03,2.739500727620923115e+00,1.155471556174829671e-04,1.486786028100145832e-03,-3.699026200798101738e-01
4.250000000000000000e+00,4.966005759843655776e-01,-1.754234541903310907e-01,1.000326823787326125e-01,-4.055542208464089915e-02,-1.954266228829296403e-01,-5.020197297338812818e-06,-3.525898412888809046e-03,8.182227495485213872e-03,2.693263973412221013e+00,9.981749140463291869e-04,3.086505090031659015e-03,-3.698935913126903952e-01
4.500000000000000000e+00,4.908537996119963220e-01,-1.997410615038570370e-01,1.000320820249637754e-01,-5.094413873550423383e-02,-1.936652497412069684e-01,-4.473442119005948948e-06,-3.471018430479862020e-03,7.727449275012828432e-03,2.647028117723805529e+00,1.424395259981886454e-03,3.572547033441771623e-03,-3.698879978134762547e-01
4.750000000000000000e+00,4.838489477764587043e-01,-2.238211977283831866e-01,1.000315950262232745e-01,-6.070619480486440234e-02,-1.916444981321621666e-01,-3.278382324396375491e-06,-3.419000829773147492e-03,7.282929817470119860e-03,2.600792618594622851e+00,1.270719276393512910e-03,2.856974732228982281e-03,-3.698870584512720106e-01
5.000000000000000000e+00,4.756601792407801343e-01,-2.476327938056418210e-01,1.000312793720831150e-01,-6.993360286802136061e-02,-1.893699546281367163e-01,-1.808953869903002358e-06,-3.380799273406241093e-03,7.002714967675845864e-03,2.554556825320262625e+00,5.295876080597115062e-04,1.202302064121455252e-03,-3.698905301142497160e-01
5.250000000000000000e+00,4.663404562035142198e-01,-2.711392682454502601e-01,1.000311448995170049e-01,-7.885770198746942794e-02,-1.867514302042786734e-01,-4.262531814153359817e-07,-3.365276312497009984e-03,6.992047764699406594e-03,2.508320216304277039e+00,-6.687213500435588596e-04,-8.562102614398088649e-04,-3.698970916071894210e-01
5.500000000000000000e+00,4.559092187827608056e-01,-2.942872668960775373e-01,1.000311645355720092e-01,-8.776556106370743404e-02,-1.836181520191152439e-01,6.381500638787266937e-07,-3.370134974671225130e-03,7.279867158194434744e-03,2.462082549220840910e+00,-2.049067654869662306e-03,-2.677488106443970395e-03,-3.699047687010796892e-01
5.750000000000000000e+00,4.443517858014781052e-01,-3.169989799204091518e-01,1.000312879519306419e-01,-9.690148301676572429e-02,-1.797597006630095029e-01,1.223801576167020325e-06,-3.380072124404602529e-03,7.811930628875502804e-03,2.415843931695885072e+00,-3.233723374085118330e-03,-3.714585798502116273e-03,-3.699113331653003378e-01
6.000000000000000000e+00,4.316303504050929551e-01,-3.391709433251524630e-01,1.000314446438155119e-01,-1.063844471517401274e-01,-1.749862533787684415e-01,1.164551603390504979e-06,-3.372242113727723107e-03,8.466230618093083596e-03,2.369604815791118035e+00,-3.842470768504598674e-03,-3.680723921802349190e-03,-3.699148082394154713e-01
6.250000000000000000e+00,4.177028284367004796e-01,-3.606807842554983212e-01,1.000315454230711609e-01,-1.161669172051796317e-01,-1.691919949884863883e-01,3.493191350652783869e-07,-3.325453803705024757e-03,9.086812740418779774e-03,2.323365879561881453e+00,-3.622646726488358386e-03,-2.626831843846310147e-03,-3.699140878050432013e-01
6.500000000000000000e+00,4.025434718686616287e-01,-3.814009401910392061e-01,1.000315000369139395e-01,-1.260464948680804220e-01,-1.624003167080594334e-01,-1.106864392978532850e-06,-3.228522723351695111e-03,9.526987277082820879e-03,2.277127792035957832e+00,-2.556456672547511525e-03,-9.069824231141024274e-04,-3.699093956790204252e-01
6.750000000000000000e+00,3.861588553085193998e-01,-4.012158186697143969e-01,1.000312531790715914e-01,-1.357242973954186083e-01,-1.547725917400227247e-01,-2.772925141995432900e-06,-3.084443330253464413e-03,9.689782293319513726e-03,2.230890953520928921e+00,-8.944701802375563992e-04,9.525260796714699225e-04,-3.699022394357442400e-01
7.000000000000000000e+00,3.685946371811070765e-01,-4.200372568762811842e-01,1.000308173331508066e-01,-1.448889178051393500e-01,-1.465737701262880277e-01,-4.044572415651187691e-06,-2.909309086942207020e-03,9.553793931679849250e-03,2.184655351988196159e+00,9.079051872470028173e-04,2.431416146775273405e-03,-3.698947914064455444e-01
7.250000000000000000e+00,3.499317039237087035e-01,-4.378132850013338739e-01,1.000302749721457551e-01,-1.532976475674674155e-01,-1.381035063085513104e-01,-4.455993843792718644e-06,-2.727000916627224901e-03,9.176765551587751091e-03,2.138420611313135211e+00,2.333577530783263569e-03,3.177540031430950256e-03,-3.698890235103263202e-01
7.500000000000000000e+00,3.302738999483596505e-01,-4.545271108121684556e-01,1.000299397031530202e-01,-1.608070553786304091e-01,-1.296018158221695638e-01,1.239660262541576329e-05,-1.568516780592276415e-03,8.663602986387675814e-03,2.093653238607076972e+00,-3.606328156438837196e-02,7.314119819973277647e-02,-2.457918319348590952e-01
7.750000000000000000e+00,3.102463914508232778e-01,-4.699092355242700525e-01,1.000450921912124924e-01,-1.544066103240988308e-01,-1.142080875229681408e-01,3.646772341451660297e-04,2.922086047073516046e-02,7.253229378892305478e-03,2.098334261439748882e+00,-1.523812614543297861e-01,2.967453109357653385e-01,2.049496169069202067e-01
8.000000000000000000e+00,2.935357926183758681e-01,-4.820322123073251808e-01,1.001393326363439612e-01,-1.075602343027181051e-01,-7.712204922466214807e-02,9.783426966706147438e-04,6.764347031957577971e-02,4.232049744029102965e-03,2.133460911116194847e+00,-1.050523251257110408e-01,2.213122519737145688e-01,3.239584695467573328e-01
8.250000000000000000e+00,2.849299521510125777e-01,-4.882333761841573527e-01,1.002227452063654822e-01,-2.980466191899779765e-02,-2.211304630791276551e-02,1.453947994659678437e-04,8.355053891121255738e-02,6.009976217887081197e-04,2.176517228502297119e+00,1.401612659749034567e-02,2.554170156717000886e-02,3.564780966493574232e-01
8.500000000000000000e+00,2.865045160941193103e-01,-4.872446533817836878e-01,1.001563361581290501e-01,5.034515105183431927e-02,3.493091194842527086e-02,-1.042977391339314089e-03,7.196600314113182906e-02,-1.541909996380051977e-03,2.221820593274156597e+00,1.111390950983252163e-01,-1.346238724276112020e-01,3.660095224582320950e-01
8.750000000000000000e+00,2.968884337115389460e-01,-4.798378809586736904e-01,1.000130763419458113e-01,1.090646068724824558e-01,7.916349311769022012e-02,-1.036440763460890662e-03,4.490052623454271474e-02,-8.932614985213125670e-04,2.267834991629521291e+00,1.379782368190906050e-01,-1.898595965852606371e-01,3.689515969785450156e-01
9.000000000000000000e+00,3.126910502241742607e-01,-4.680947120052241783e-01,9.992955953453190598e-02,1.379957252523828504e-01,1.048640162849680535e-01,-3.046639121116406584e-04,1.818433614097824530e-02,2.085297036452363108e-03,2.314018654223829685e+00,1.011154203387881617e-01,-1.529639122987631883e-01,3.699585883009471332e-01
