time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
e-01,9.991069882510553168e-02,7.465675230567429821e-02,1.077307829829605434e-01,3.797675476532841429e-04,-1.394667580448663785e-03,1.312886348042024455e-02,-7.551499099650842428e-01,2.764250199392866581e-03,1.662367768037321947e-02,-2.621462499928159939e-01
2.500000000000000000e-01,-3.989491606593055795e-01,3.332095858918326381e-01,9.995003118614154136e-02,8.799400604826103367e-02,9.713566096278550277e-02,2.599188809866173036e-04,-2.658803985728207774e-03,1.439176114223267126e-02,-7.879299295306205764e-01,-1.586871921589776829e-03,1.088994522324100538e-02,-2.620597826583346279e-01
5.000000000000000000e-01,-3.870142952522335755e-01,3.446536395886427018e-01,9.997659024826098528e-02,1.025607877822923425e-01,8.629083504559560691e-02,1.724868734593194819e-04,-3.244851250229727983e-03,1.475432026535221028e-02,-8.206916028439283917e-01,-4.981186740513246069e-04,-2.196638421767184868e-04,-2.619977158156635011e-01
7.500000000000000000e-01,-3.732659362096162337e-01,3.547219617895102095e-01,9.999386734650278497e-02,1.167219936132458252e-01,7.510491054543903811e-02,1.098562021293614526e-04,-2.661045167548818473e-03,1.422762667624465419e-02,-8.534308370977580216e-01,-5.847650953516917143e-05,-1.164751437788203933e-02,-2.619726303421073821e-01
1.000000000000000000e+00,-3.578684856540653714e-01,3.633674834188738711e-01,1.000047354972502939e-01,1.287605746334486712e-01,6.357820442999757848e-02,6.868453064932093398e-05,-1.230421615270690938e-03,1.279866409034861527e-02,-8.861583706985076692e-01,-3.228474409638248943e-03,-1.951827271014047044e-02,-2.619823981984614747e-01
1.250000000000000000e+00,-3.411721919305514827e-01,3.705768652073223590e-01,1.000116174825243232e-01,1.374769142037408076e-01,5.225858619039702724e-02,4.461860969008917162e-05,3.878068224116278193e-04,1.052954216212749830e-02,-9.188889591353663899e-01,-9.323534772500285603e-03,-2.233054125715726659e-02,-2.620117608035843482e-01
1.500000000000000000e+00,-3.236278679373468248e-01,3.764378038450470476e-01,1.000162974003059452e-01,1.424486795351529722e-01,4.214704334403561459e-02,3.217887057398782698e-05,1.641604312450469861e-03,7.637725990080324739e-03,-9.516309026174819552e-01,-1.554593038525127827e-02,-2.068265141266323326e-02,-2.620422951502082154e-01
1.750000000000000000e+00,-3.056912116059353757e-01,3.811701399190099426e-01,1.000199070467422263e-01,1.439648328023714063e-01,3.427527534792649405e-02,2.653789785885989273e-05,2.298821837905721307e-03,4.501703504510762288e-03,-9.843834337621107933e-01,-1.906049802417615624e-02,-1.624807960370429696e-02,-2.620614927662952010e-01
2.000000000000000000e+00,-2.877490289665544654e-01,3.851001444212974190e-01,1.000230256998113770e-01,1.427749688384878368e-01,2.926804332939647590e-02,2.360131634280939999e-05,2.424287324068919499e-03,1.583926481013104388e-03,-1.017141052993451922e+00,-1.844257782823874314e-02,-1.077408607240700963e-02,-2.620655856218414570e-01
2.250000000000000000e+00,-2.700801642896996646e-01,3.885920324913497148e-01,1.000257722290997520e-01,1.398076054958584391e-01,2.711387875746179912e-02,2.021100585125818524e-05,2.230594506548769750e-03,-6.941275145868192314e-04,-1.049898852333270183e+00,-1.406176331320724629e-02,-5.530465155830584581e-03,-2.620573038332853488e-01
2.500000000000000000e+00,-2.528481080866528674e-01,3.919685662863046094e-01,1.000279924523602287e-01,1.359524693217909197e-01,2.720852742977640168e-02,1.525650925139940246e-05,1.926267871516800304e-03,-2.071009382916667949e-03,-1.082654638033086369e+00,-7.601978613814099929e-03,-1.226884776730800689e-03,-2.620423602100592220e-01
