time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
e-01,9.991005645652822897e-02,9.230434500494520689e-02,9.586977075779959390e-02,3.719120024531041391e-04,5.510377757735151864e-04,-1.072548193386459008e-02,2.630841872113641067e+00,-1.390114192794226870e-02,1.458431405233621622e-02,2.733189819940334275e-01
2.500000000000000000e-01,4.146087075204558103e-01,-2.668178948352176172e-01,9.994839027037749624e-02,1.043901486037729226e-01,9.092673277991397685e-02,2.521284379216228561e-04,3.214454405289652369e-03,-1.056084337552819219e-02,2.664983261558534711e+00,-2.253982025002497849e-02,1.979749098297025299e-03,2.734034530825933396e-01
5.000000000000000000e-01,4.284695994731839153e-01,-2.555686470730569315e-01,9.997406007392814487e-02,1.167908898793771771e-01,8.976030991711064777e-02,1.663627787257174857e-04,5.350809512413125593e-03,-8.426322445796856006e-03,2.699143979164246421e+00,-2.213598465835054166e-02,-1.729561240445990147e-02,2.734986186009416009e-01
7.500000000000000000e-01,4.437417391847016668e-01,-2.442171096803714414e-01,9.999091925297787231e-02,1.265356765769136416e-01,9.235602082722683959e-02,1.104037307732518816e-04,6.251721527122813295e-03,-4.263516175532977223e-03,2.733330817538219382e+00,-1.832055891063333677e-02,-3.616775543749570221e-02,2.735860254797558011e-01
1.000000000000000000e+00,4.598983225079783521e-01,-2.323343083933913089e-01,1.000027888905846568e-01,1.306957845425115172e-01,9.802301880954422675e-02,8.513992975332070545e-05,6.072986069296151118e-03,1.539973061071134297e-03,2.767533439941793016e+00,-1.464467293325576007e-02,-4.897245740053590701e-02,2.736514520945748097e-01
1.250000000000000000e+00,4.760984267460735553e-01,-2.195884845989902190e-01,1.000130569905733763e-01,1.272576084580562816e-01,1.059603133980192846e-01,8.136654172800364892e-05,5.351469845494241651e-03,8.168129621488946779e-03,2.801738763860671444e+00,-1.173371577064497885e-02,-5.266653136285077280e-02,2.736843737151137268e-01
1.500000000000000000e+00,4.913363097517934319e-01,-2.057444108237743985e-01,1.000231839518844756e-01,1.155950695552132312e-01,1.154212225108282169e-01,7.926474346203765285e-05,4.553111360009695976e-03,1.454386695854763614e-02,2.835940041155467384e+00,-8.482119947864326728e-03,-4.679655115342323812e-02,2.736737244835140692e-01
1.750000000000000000e+00,5.046236066159847100e-01,-1.906612016206482574e-01,1.000321613431994078e-01,9.654821654797428321e-02,1.256206682786556728e-01,6.161022660740688556e-05,3.862736164026682722e-03,1.957900206444980820e-02,2.870134125565263261e+00,-3.822017873133896383e-03,-3.288322808214418774e-02,2.736156366758467628e-01
2.000000000000000000e+00,5.151608865489542000e-01,-1.743049169991793823e-01,1.000376919209274018e-01,7.220252460980475240e-02,1.356296192310567916e-01,2.573606714690602202e-05,3.220464347540919793e-03,2.242101264591045071e-02,2.904316810891789391e+00,2.153991930328375600e-03,-1.371989816261054949e-02,2.735254115527029350e-01
2.250000000000000000e+00,5.224680384500108854e-01,-1.567655906073696925e-01,1.000382026932384455e-01,4.547346741112109209e-02,1.444195132112576496e-01,-1.549675424210040161e-05,2.484097996453015367e-03,2.262879401774519836e-02,2.938484772956415636e+00,8.152764463482738144e-03,7.233821704522601370e-03,2.734363177654476340e-01
2.500000000000000000e+00,5.264549875141292246e-01,-1.382577361662915560e-01,1.000342395674697210e-01,1.958418731986718772e-02,1.510664071999617275e-01,-4.341739383208087391e-05,1.581005976910885647e-03,2.024416714301983250e-02,2.972640794574841205e+00,1.243218871406974457e-02,2.639389084550016612e-02,2.733816107191041067e-01
2.750000000000000000e+00,5.274244852364387004e-01,-1.190905084314094337e-01,1.000283434889983891e-01,-2.484833849324416880e-03,1.550074277186384575e-01,-4.643808901548160915e-05,5.708143670421667341e-04,1.575869134097751187e-02,3.006794234528246790e+00,1.372744807416851828e-02,4.059206177586964504e-02,2.733742031947668516e-01
3.000000000000000000e+00,5.260087551712172571e-01,-9.960995825655630243e-02,1.000236104710895968e-01,-1.849130895510833067e-02,1.562133213283014022e-01,-2.716279037122931226e-05,-3.853463417669532320e-04,9.997440982558138817e-03,3.040955059361703405e+00,1.182707803605993931e-02,4.759537580158230280e-02,2.734007837142662378e-01
3.250000000000000000e+00,5.230523278665242248e-01,-8.013017929018693974e-02,1.000219984660997430e-01,-2.728802408645202016e-02,1.551919713271536216e-01,4.041449652224081166e-07,-1.104899263592930368e-03,3.952234454818574078e-03,3.075127200460125110e+00,7.592724674061621104e-03,4.650205251415986257e-02,2.734337589239173028e-01
3.500000000000000000e+00,5.194629626618609830e-01,-6.087537300318335287e-02,1.000234857448683012e-01,-2.897510400842449180e-02,1.528226411528537110e-01,2.045305429697762860e-05,-1.460288208717169540e-03,-1.400800989646067574e-03,3.109307125948073569e+00,2.532203667329317471e-03,3.789739477230092551e-02,2.734502363382307344e-01
3.750000000000000000e+00,5.160584882194374501e-01,-4.195004396941999503e-02,1.000270864562569084e-01,-2.481946017418080325e-02,1.500900373021135936e-01,1.686794240091813650e-04,-1.421774698385545573e-03,-5.266411938950947731e-03,-3.139065833323130050e+00,-1.070810116293762111e-03,2.348511300340251975e-02,4.250049879529340657e-01
4.000000000000000000e+00,5.134378378806614407e-01,-2.334341205265644606e-02,1.000381080543991941e-01,-1.696618072486270196e-02,1.478187288262575450e-01,1.663134839377599400e-05,-1.043006939682601664e-03,-7.158710274259278902e-03,-3.105202456896225538e+00,-4.291477658300003190e-03,6.788148984262480472e-03,2.699813576031682705e-01
4.250000000000000000e+00,5.118984543063549442e-01,-4.963903381067395933e-03,1.000375525209476341e-01,-7.996370052217859417e-03,1.464690348902592254e-01,-1.539995783210696361e-05,-4.467767550352804112e-04,-6.955612146464603372e-03,-3.071263342849085642e+00,-4.592551476994233446e-03,-9.656875322348342991e-03,2.724917049657258339e-01
4.500000000000000000e+00,5.114138132618527566e-01,1.331139459310675191e-02,1.000352458721433802e-01,-4.332399463388698739e-04,1.460934812639309577e-01,-1.910299350925585303e-05,2.248090291319025603e-04,-4.906969659804361061e-03,-3.037153650750362477e+00,-2.968383865578067774e-03,-2.272170971278698534e-02,2.731645757235842131e-01
4.750000000000000000e+00,5.116708535228922106e-01,3.158694685733295232e-02,1.000332091935074164e-01,3.712125854798902381e-03,1.463742012532659731e-01,-1.245258741871691333e-05,8.386826080547543248e-04,-1.561704822984049095e-03,-3.002995476255898133e+00,-2.430078806428179997e-04,-3.030128539614005204e-02,2.733558892868430679e-01
5.000000000000000000e+00,5.121569070372520294e-01,4.991116792302764671e-02,1.000323486676775869e-01,3.270230388787776117e-03,1.467692842809900922e-01,-1.574049365341853725e-06,1.296010238350465450e-03,2.343972827074076483e-03,-2.968821183054718649e+00,2.539163063134160757e-03,-3.142931530469733614e-02,2.734181943550909044e-01
5.250000000000000000e+00,5.122767275085481353e-01,6.826044475059371563e-02,1.000327260706073279e-01,-1.934673050775164490e-03,1.467015374352338974e-01,6.300417059760028269e-06,1.541788137078009199e-03,6.025553490879464145e-03,-2.934641399338536516e+00,4.403772478044193014e-03,-2.637538561645320911e-02,2.734374590337741440e-01
5.500000000000000000e+00,5.114760267554094852e-01,8.654670372183360938e-02,1.000336013023805926e-01,-1.112551703570423961e-02,1.457389594803181754e-01,6.249709578905500536e-06,1.566035101139109150e-03,8.788626687530221027e-03,-2.900461588302316152e+00,4.674769806194589879e-03,-1.650231933878735374e-02,2.734346976949235120e-01
5.750000000000000000e+00,5.093484508149004331e-01,1.046447361812984783e-01,1.000339594334754695e-01,-2.278416907463485033e-02,1.437264280200072908e-01,-1.147870927120465180e-06,1.399550141495098897e-03,1.014168244769660283e-02,-2.866284740292892597e+00,3.107917815641826186e-03,-3.927582840900000448e-03,2.734200762017467423e-01
6.000000000000000000e+00,5.057078052405477031e-01,1.224313779809946823e-01,1.000331966741677681e-01,-3.498099396207524775e-02,1.408434194975263509e-01,-1.049690027941914503e-05,1.105749143887842451e-03,9.864458329655701602e-03,-2.832111307095178443e+00,-8.237607115028591125e-05,8.931455262608668788e-03,2.734034753518885252e-01
6.250000000000000000e+00,5.006152802784160638e-01,1.398266441077328226e-01,1.000314952304718064e-01,-4.575122628585855111e-02,1.375805950902478370e-01,-1.540938809655533452e-05,7.691850434768399960e-04,8.023059318521775715e-03,-2.797939719875882858e+00,-4.295230929781741758e-03,1.982532711449985774e-02,2.733923791746422083e-01
6.500000000000000000e+00,4.943606124477644137e-01,1.568271654579425078e-01,1.000296683905621264e-01,-5.344500931751396816e-02,1.346453754390188051e-01,-1.261856631097156347e-05,4.815815814518777712e-04,4.934985798741358017e-03,-2.763767889019074442e+00,-8.687641807980284528e-03,2.705008293918492387e-02,2.733887057578857638e-01
