time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
e-01,9.989766683910324130e-02,-1.224798942536407115e-01,-1.631356225887304889e-01,3.289932449478034948e-04,-3.938100780093939900e-03,-1.114089857711249298e-02,1.977168104234076518e+00,-4.393852592977224442e-02,-6.172128288462896267e-02,-3.930325817096437246e-01
2.500000000000000000e-01,2.342172497038980949e-01,-4.372450766401316802e-01,9.993453500006145573e-02,-1.253753157348517222e-01,-1.732493741572324331e-01,2.711934190044660285e-04,-8.866646836155398989e-03,-2.525431798886786875e-03,1.928046449312191379e+00,-5.460262203369023459e-02,-5.875766793868517079e-02,-3.934327112260671000e-01
5.000000000000000000e-01,2.178492489144827904e-01,-4.590904878300305358e-01,9.996609601201386641e-02,-1.374010042047838775e-01,-1.745991214763219779e-01,2.351409372006483883e-04,-1.220817907100983125e-02,6.615175773510097168e-03,1.878843937652232565e+00,-6.522461430142276195e-02,-3.846621876721906946e-02,-3.936928016177331791e-01
7.500000000000000000e-01,1.995651081303295715e-01,-4.804328946692080216e-01,9.999307088177532277e-02,-1.551580979254477966e-01,-1.652986578625086078e-01,1.977044712721491159e-04,-1.291883819501986851e-02,1.576881558299195879e-02,1.829618575575560957e+00,-7.054445809914347554e-02,-1.448892242072149887e-02,-3.937883648552606974e-01
1.000000000000000000e+00,1.789170759536983235e-01,-4.998679820523289630e-01,1.000154658202347946e-01,-1.745095088795687865e-01,-1.444359010034413360e-01,1.619677793735414015e-04,-1.140954453439283270e-02,2.431892757401019761e-02,1.780428049696059389e+00,-6.632430010608807158e-02,4.295311923185139019e-03,-3.937480124989868324e-01
1.250000000000000000e+00,1.559396756235019998e-01,-5.159763337471781064e-01,1.000331530777406885e-01,-1.920167197214849852e-01,-1.126967375565096630e-01,1.200168394741351144e-04,-8.739995492567102092e-03,3.137855964126160663e-02,1.731292688568229154e+00,-5.125077264486946338e-02,1.510777554354848264e-02,-3.936115310480891027e-01
1.500000000000000000e+00,1.310179276863421005e-01,-5.275384082221146187e-01,1.000443996121285484e-01,-2.054959908439345229e-01,-7.251602705034974894e-02,5.831604581069778690e-05,-5.864221929920960738e-03,3.596731589769723569e-02,1.682200922787600916e+00,-2.734637486126352893e-02,1.928096976594213807e-02,-3.934166656482581126e-01
1.750000000000000000e+00,1.047312413895555572e-01,-5.337351438235611312e-01,1.000468089654326653e-01,-2.139365538065126082e-01,-2.772497829462592864e-02,-1.780807930364709400e-05,-3.270034458113628851e-03,3.735920405450664228e-02,1.633132843539254697e+00,8.910433288057864176e-04,1.939709462731275050e-02,-3.932164034659964003e-01
2.000000000000000000e+00,7.772695139338016423e-02,-5.342790484552697450e-01,1.000401761974294701e-01,-2.171784588393513571e-01,1.716231782239484652e-02,-8.147376095539584718e-05,-1.019079506136910803e-03,3.536721696917188851e-02,1.584073229233057489e+00,2.807023767711495227e-02,1.735613892122408325e-02,-3.930772474434785502e-01
2.250000000000000000e+00,5.063318092659592484e-02,-5.294453257481624986e-01,1.000279279805304095e-01,-2.156346116756829856e-01,5.778864377162546556e-02,-1.058547277784976974e-04,1.008232739877552853e-03,3.041467741206202446e-02,1.535009024582109305e+00,4.954608994336641425e-02,1.388945186886068883e-02,-3.930448600015991611e-01
