time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
0e-01,9.990766605752553209e-02,1.258480918479652488e-01,-1.716705598169969080e-02,3.729483656540707776e-04,7.267859704987027518e-04,2.869074282615814535e-03,1.624403064615336456e+00,-2.625475224635070298e-02,1.338962539137506652e-02,2.620472280226825990e-01
2.500000000000000000e-01,-2.665982116607271482e-03,-4.981363529605875029e-01,9.994707349129794416e-02,1.267372672158407210e-01,-1.167858988463215536e-02,2.673974138515532888e-04,2.675902554563878728e-03,6.051672924853586204e-03,1.657169171330803437e+00,-2.607295351168516587e-02,1.202457975295596372e-02,2.620666285273017260e-01
5.000000000000000000e-01,1.332201561504203595e-02,-4.990235294607874850e-01,9.997530228433537669e-02,1.291343600267578495e-01,-2.197093401040433290e-03,1.902500903968386043e-04,3.879023584659992835e-03,8.988840301180713727e-03,1.689936259840984834e+00,-2.213048985343079103e-02,1.975017306664996700e-03,2.620632290169416234e-01
7.500000000000000000e-01,2.962644793387627512e-02,-4.984956790593709774e-01,9.999505613977213714e-02,1.315053555422910359e-01,1.070345211493867535e-02,1.303208410678135523e-04,3.751718507274086692e-03,1.136173755908869744e-02,1.722691662766127507e+00,-1.491008214474445759e-02,-8.168991183282875435e-03,2.620479136372807494e-01
1.000000000000000000e+00,4.613624867886002151e-02,-4.961929168237317889e-01,1.000082500864717255e-01,1.322600084571627643e-01,2.589789834988532116e-02,8.446105449188950605e-05,2.581894413167285917e-03,1.283760811772011873e-02,1.755432337937942178e+00,-5.204426587679697284e-03,-1.290698184520617207e-02,2.620340778900049350e-01
1.250000000000000000e+00,6.258794468608538941e-02,-4.919245757441755296e-01,1.000164781315097395e-01,1.306124377797593938e-01,4.184668488926431701e-02,4.999359141714070478e-05,1.039094367384187697e-03,1.309339455092428314e-02,1.788166001275243611e+00,5.854936499866912440e-03,-1.111530485940862359e-02,2.620292013886508786e-01
1.500000000000000000e+00,7.868643981322653858e-02,-4.857083813893133262e-01,1.000210149909762647e-01,1.267945530839246493e-01,5.680104156936396920e-02,2.501346895777041229e-05,-2.886094231028360794e-04,1.191920993694331639e-02,1.820903009462336852e+00,1.678110347931664401e-02,-4.866867386981257350e-03,2.620328794267307027e-01
1.750000000000000000e+00,9.421772752352439162e-02,-4.777805237202080724e-01,1.000230844872892211e-01,1.217751055601840188e-01,6.905813779383224160e-02,1.048025046225780584e-05,-1.122167729997910731e-03,9.333414604022980884e-03,1.853648581896705227e+00,2.584446763822913218e-02,2.654045267490806690e-03,2.620415222850166481e-01
2.000000000000000000e+00,1.091108813545485640e-01,-4.685720853920109508e-01,1.000240800311638090e-01,1.167862626661172049e-01,7.723740408856280548e-02,7.343075904144334299e-06,-1.474780799036797202e-03,5.639676845018985057e-03,1.886401636259597669e+00,3.136527437443206723e-02,8.821988994386898569e-03,2.620516367522057188e-01
2.250000000000000000e+00,1.234427964083065626e-01,-4.586519307932369616e-01,1.000252716137755293e-01,1.129105078699010473e-01,8.053285539411919602e-02,1.238671794588852031e-05,-1.503909579423533564e-03,1.393462035468000541e-03,1.919158443804091840e+00,3.211924792638533310e-02,1.226940331475201082e-02,2.620591845080622040e-01
