time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
e-01,9.990712860930096861e-02,-5.911080600625006481e-02,-1.736889963761123201e-01,3.269462886157455030e-04,-1.333971989204776670e-03,2.124038073249874536e-02,-5.239315409970085602e-01,-1.024657012802552246e-02,-3.143350144433568194e-02,3.701434329938475543e-01
2.500000000000000000e-01,-3.983066864664479567e-01,2.786008410299778970e-01,9.993952536963680855e-02,-3.781858507578468587e-02,-1.830361741357382777e-01,2.093537756101819145e-04,-2.299792198384731378e-04,1.623079813629340479e-02,-4.776563521201036555e-01,-1.353406094010926007e-02,-4.380483296546663907e-02,3.699558530136337620e-01
5.000000000000000000e-01,-4.019914623534514564e-01,2.552754942198196542e-01,9.996180967241219406e-02,-2.271075526850506801e-02,-1.894165736518322318e-01,1.561885792035235248e-04,2.706874139656571419e-04,1.045453499494694051e-02,-4.314098161503079343e-01,-1.959020493713255900e-02,-4.108135032404388459e-02,3.698929212958078083e-01
7.500000000000000000e-01,-4.041873731791512103e-01,2.313744728773527159e-01,9.997947368455187278e-02,-1.364471372093941856e-02,-1.922844618235246550e-01,1.293221413783144302e-04,-3.930584024358705470e-04,5.219034619312433801e-03,-3.851775459620068176e-01,-2.250786484155764891e-02,-3.135440595597999147e-02,3.699049402965091660e-01
1.000000000000000000e+00,-4.055744249786871203e-01,2.073543851255471027e-01,9.999420450518031744e-02,-9.359680252419642910e-03,-1.914803012363665013e-01,1.069550922724410528e-04,-1.754429149668866334e-03,1.277978608444904629e-03,-3.389417858651079807e-01,-1.935438962177037786e-02,-2.030727889830710384e-02,3.699311903486107167e-01
1.250000000000000000e+00,-4.066515993316003330e-01,1.836411776527707707e-01,1.000060074731410342e-01,-8.325780719221463275e-03,-1.876509617640736705e-01,8.230366018091731320e-05,-2.997370741378234480e-03,-1.101633452279026379e-03,-2.926997845003748155e-01,-1.113785011380452258e-02,-1.018097732028504405e-02,3.699369280600300347e-01
1.500000000000000000e+00,-4.077298903065801894e-01,1.605322246313191648e-01,1.000146553032198043e-01,-9.084511603870170857e-03,-1.821226006842492640e-01,5.725029450681893845e-05,-3.541189223201751494e-03,-1.959442433385685019e-03,-2.464577098170521730e-01,-1.380890193680656000e-03,-1.107491164537479072e-03,3.699208902982762948e-01
1.750000000000000000e+00,-4.089447962210730481e-01,1.381415137477644550e-01,1.000204292497625935e-01,-1.027759449933928967e-02,-1.764000593652094162e-01,3.699836565607947164e-05,-3.278630209910960401e-03,-1.493699382475230115e-03,-2.002195110370660058e-01,6.211991916065516019e-03,7.056436010721625976e-03,3.698985894213892567e-01
2.000000000000000000e+00,-4.102676467013093298e-01,1.164136381857934777e-01,1.000241765464518068e-01,-1.064029728550536756e-02,-1.716236693495298282e-01,2.472435823457144472e-05,-2.486686852480636100e-03,5.595323532670947344e-07,-1.539838964394692478e-01,9.545713490499889778e-03,1.370307062793470546e-02,3.698832045945878444e-01
2.250000000000000000e+00,-4.115230710974988604e-01,9.519290136491594112e-02,1.000268605473693811e-01,-9.113100955795481670e-03,-1.682551420849561219e-01,1.924283935434834404e-05,-1.581174609829728460e-03,2.135398118770310150e-03,-1.077480018928118621e-01,8.682704447853042268e-03,1.755921428524757216e-02,3.698780814840355591e-01
2.500000000000000000e+00,-4.124279090687020255e-01,7.431071366780599152e-02,1.000290882602771075e-01,-5.055331784518899210e-03,-1.660881624539148893e-01,1.659954481637793678e-05,-8.929017279917350180e-04,4.435643636810754700e-03,-6.151097044435405864e-02,5.275446036073122395e-03,1.743760293965532227e-02,3.698798438836755631e-01
2.750000000000000000e+00,-4.126571621567324266e-01,5.365407729580786572e-02,1.000309539691875832e-01,1.557940004408864395e-03,-1.645093737332498363e-01,1.299560464805593854e-05,-5.613724780355429855e-04,6.386984829278245963e-03,-1.527396355028128906e-02,1.489872155770629409e-03,1.299084754368083454e-02,3.698843172093219112e-01
3.000000000000000000e+00,-4.119267686755769819e-01,3.319384931758279089e-02,1.000322090277665221e-01,1.007430145072996282e-02,-1.628494878426428316e-01,6.906333164666445390e-06,-5.477222552410469921e-04,7.526052825568092276e-03,3.096198891490273622e-02,-9.496395855938909300e-04,5.020651194938620041e-03,3.698897539301779780e-01
3.250000000000000000e+00,-4.100722436256777348e-01,1.297176404761837300e-02,1.000326038325697192e-01,1.928644779265805895e-02,-1.606735672207803833e-01,-2.937787261671796985e-07,-7.126909371479526458e-04,7.540400763707791505e-03,7.719736594849649358e-02,-1.240560596943587153e-03,-4.731642612650463660e-03,3.698964850983255115e-01
3.500000000000000000e+00,-4.071015709718350251e-01,-6.939965700523680059e-03,1.000321961763457751e-01,2.770561743479947256e-02,-1.579271583487455444e-01,-5.443991238665711645e-06,-8.988245855904746558e-04,6.340083091206453678e-03,1.234336326829293534e-01,5.068026617311750543e-04,-1.410839335061569999e-02,3.699047361289312108e-01
3.750000000000000000e+00,-4.032085674315897261e-01,-2.648726537103325215e-02,1.000314277812977826e-01,3.390270939815503981e-02,-1.549306102969097154e-01,-5.971204625186126009e-06,-9.811398581677462961e-04,4.078051180186311256e-03,1.696718002121062885e-01,3.566704251730503164e-03,-2.109349267585348617e-02,3.699128005593786406e-01
4.000000000000000000e+00,-3.987441835729579331e-01,-4.567440101544552322e-02,1.000309039458568139e-01,3.682737611887217793e-02,-1.522627969492130473e-01,-1.966441357660020696e-06,-8.815510707672424926e-04,1.118953623596703143e-03,2.159114494184327104e-01,6.948386491742035084e-03,-2.421586105960204377e-02,3.699171089225454234e-01
