time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
e-01,9.990630455676094424e-02,1.264008884752265138e-01,7.468567358700610448e-02,3.932320851642303011e-04,1.622435207836257082e-03,7.661837782756651498e-03,2.360692793128319700e+00,-3.863827500239840756e-02,-1.456438646855514989e-02,2.995571737480092755e-01
2.500000000000000000e-01,3.324222916698101327e-01,-3.769179248832142948e-01,9.994794531881560917e-02,1.195104548124718280e-01,8.458887259854644403e-02,2.800118386020112237e-04,3.791155613391214169e-03,1.134149459538466055e-02,2.398156671888338920e+00,-2.540750929539916173e-02,-5.303601261122408220e-03,2.995214748806109828e-01
5.000000000000000000e-01,3.468401051491834530e-01,-3.654967042755554174e-01,9.997650185942104362e-02,1.113016485310859421e-01,9.804421235057685091e-02,1.827773940239571949e-04,4.959754246436359412e-03,1.278291636289807798e-02,2.435606477662341618e+00,-4.154524566688033022e-03,1.462781172550169052e-04,2.994501097122097555e-01
7.500000000000000000e-01,3.601916992105899662e-01,-3.523340828334449726e-01,9.999416900912413975e-02,1.026011095963473563e-01,1.118900181440492664e-01,1.069800517958550897e-04,4.570250774549120681e-03,1.197793249429055309e-02,2.473028925837197356e+00,1.555607548746106364e-02,6.135624548769073698e-03,2.993933219153492864e-01
1.000000000000000000e+00,3.724745801280746615e-01,-3.375808448034534059e-01,1.000042808850886283e-01,9.438331514781292397e-02,1.231623468424293544e-01,6.156028281400657517e-05,3.095400241244501260e-03,9.241688853657059610e-03,2.510435874017625135e+00,2.776077475626763033e-02,1.463910412565927119e-02,2.993765836008006054e-01
1.250000000000000000e+00,3.838353875176764296e-01,-3.216914115023978837e-01,1.000105945285345022e-01,8.804897103078607179e-02,1.300292107002323505e-01,4.382662827315216204e-05,1.426760516578952148e-03,5.062980222070628290e-03,2.547846485514126513e+00,3.091946492530717530e-02,2.437522965951192597e-02,2.993907155377480422e-01
1.500000000000000000e+00,3.946137563700150563e-01,-3.052578953380699067e-01,1.000158711897748826e-01,8.520705235004592815e-02,1.320693116769310893e-01,4.225273421922472639e-05,3.065429817018787851e-04,6.976428646591703261e-05,2.585268409953001889e+00,2.666655918264908276e-02,3.196978942400477419e-02,2.994103568214312450e-01
1.750000000000000000e+00,4.053355944720916093e-01,-2.888443742899894917e-01,1.000213088280089563e-01,8.714049908332859029e-02,1.300480182420787056e-01,4.436858041477487609e-05,5.192828903825603851e-05,-4.972262948599004764e-03,2.622695637408651859e+00,1.793042643334771119e-02,3.396570049889112430e-02,2.994184821067417679e-01
2.000000000000000000e+00,4.166357040619547147e-01,-2.728669720400660470e-01,1.000267006319166263e-01,9.426169231366093859e-02,1.254609656877622992e-01,4.044626096500625610e-05,5.805539279517897729e-04,-9.215701184762939077e-03,2.660118813128655724e+00,7.509589397689490388e-03,2.851731609769722620e-02,2.994161850364481237e-01
2.250000000000000000e+00,4.291263089881133252e-01,-2.575333466505447255e-01,1.000309372588079199e-01,1.058155964632701007e-01,1.200683818550001697e-01,2.613973001441467645e-05,1.599317767435133727e-03,-1.187017460100974094e-02,2.697534822107367614e+00,-2.525531077737676235e-03,1.612202902860742845e-02,2.994176484029814622e-01
