time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
e-01,9.991575819243189716e-02,-1.438556521994938941e-01,-9.561039514452421978e-03,3.699044323496347188e-04,-1.588829921088461298e-03,2.270823764292326935e-02,1.588493183556764388e+00,-3.957204803527787466e-03,-5.591863573281893179e-03,-2.860634889884235421e-01
2.500000000000000000e-01,4.365040215522034833e-02,-5.248342887351167274e-01,9.995244463012652181e-02,-1.454564638174233038e-01,1.813731244586231847e-02,2.306260702455354599e-04,-2.353739501737210898e-03,2.219189913890165511e-02,1.552731328711146830e+00,1.094429878204063178e-02,-4.893202526759136452e-03,-2.858692262593462985e-01
5.000000000000000000e-01,2.537683360160521498e-02,-5.208569563996664487e-01,9.997494799215277117e-02,-1.467589358942875399e-01,4.419731229039616099e-02,1.395017447129221530e-04,-2.415061650641107862e-03,2.005601130228146581e-02,1.517003868594049232e+00,2.248196411515419185e-02,2.804465420807404890e-03,-2.857659040795776928e-01
7.500000000000000000e-01,7.011007256684583834e-03,-5.138279352474455219e-01,9.998855691131097734e-02,-1.467942367039974105e-01,6.680115018705475027e-02,8.541235620494827009e-05,-1.340985400533535425e-03,1.665659207297437785e-02,1.481304156765370195e+00,3.251094576877571612e-02,9.448834730611621255e-03,-2.857562879520400001e-01
1.000000000000000000e+00,-1.122928213269340156e-02,-5.042832503889083107e-01,9.999729789268793634e-02,-1.447446772211253840e-01,8.436882552944316438e-02,5.922073906311781241e-05,4.566698503585802510e-04,1.219331376255007766e-02,1.445607401815850901e+00,4.091723193483658150e-02,1.031359066610195580e-02,-2.858123595367819125e-01
1.250000000000000000e+00,-2.907628539365841175e-02,-4.929414808241153745e-01,1.000040690607583438e-01,-1.406620787933871297e-01,9.558066599741639469e-02,5.165181292440068443e-05,2.244208555785161523e-03,6.905724190057481275e-03,1.409893183707825237e+00,4.595771918999856653e-02,5.287331621964530375e-03,-2.858895536960117667e-01
1.500000000000000000e+00,-4.633011469200535443e-02,-4.806551144397348541e-01,1.000105627440624895e-01,-1.355048711869767109e-01,9.965280635337647741e-02,5.285500973832984734e-05,3.434655496984492622e-03,1.240602788104214422e-03,1.374158080184989528e+00,4.555336092486644839e-02,-2.526017797345893497e-03,-2.859482474997170343e-01
1.750000000000000000e+00,-6.294560600782173054e-02,-4.683220300912241396e-01,1.000172558113111843e-01,-1.306750893451470164e-01,9.666018345765781117e-02,5.337929949794900896e-05,3.803205684100887090e-03,-4.118668636819022670e-03,1.338412673861539837e+00,3.857696560800728813e-02,-9.233912120951561636e-03,-2.859674775303955307e-01
2.000000000000000000e+00,-7.904818194750197480e-02,-4.567648673524680181e-01,1.000235470854489300e-01,-1.274105294322592508e-01,8.770530609597247673e-02,4.579930012290080155e-05,3.453415154957636176e-03,-8.373743241549293920e-03,1.302670128212993772e+00,2.554437407253094469e-02,-1.211431408400288207e-02,-2.859474136177225789e-01
2.250000000000000000e+00,-9.488158682362636542e-02,-4.466055861405022753e-01,1.000282274889232326e-01,-1.263354597192231366e-01,7.482754093756013858e-02,2.829665193848418647e-05,2.655075353138086278e-03,-1.082087058109339715e-02,1.266937231763080929e+00,8.584006464144538703e-03,-1.041937362649720741e-02,-2.859041643145125988e-01
