time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
1e-02,9.990584584491411790e-02,3.223771803301692107e-02,-1.382980795540043606e-01,3.744532406836065231e-04,-9.445447692050805595e-04,4.587437205600784426e-03,1.576763024473042951e-01,1.408757119361184716e-02,3.243182521109799678e-03,2.994766110555626137e-01
2.500000000000000000e-01,-4.773208399044570616e-01,-4.262528530445392622e-02,9.994489705997842977e-02,3.759242377336086821e-02,-1.364831741312427793e-01,2.612598833619640486e-04,1.073249727491630600e-03,4.575113183755169510e-03,1.951185753253937560e-01,1.530739826493167366e-02,1.773193201465633620e-03,2.994514941351184567e-01
5.000000000000000000e-01,-4.722617177347842587e-01,-5.968309674447865726e-02,9.997215134128574487e-02,4.317227106117188518e-02,-1.366998649629785068e-01,1.817443325433348422e-04,2.455561884271177751e-03,4.269703093945793546e-03,2.325548333509982191e-01,6.843550202237294079e-03,-2.026163004094833943e-03,2.994324793680103181e-01
7.500000000000000000e-01,-4.665160862487056637e-01,-7.683932709602495081e-02,9.999095493089027453e-02,4.848376192591315886e-02,-1.377858594687527416e-01,1.242864179857495642e-04,2.549824961272387225e-03,3.697804284579816157e-03,2.699838175107769356e-01,-2.276494407099344253e-03,-6.296722221089309443e-03,2.994265704191278465e-01
1.000000000000000000e+00,-4.601579237055218874e-01,-9.411334712415209136e-02,1.000037794302178484e-01,5.290249753504742275e-02,-1.384230931437129275e-01,8.494691227553326945e-05,1.667537330812937559e-03,2.913407930487740913e-03,3.074094428676525936e-01,-6.508277073517311842e-03,-9.385494943752891242e-03,2.994306865417089014e-01
1.250000000000000000e+00,-4.533332444979857323e-01,-1.113997209805853705e-01,1.000126297539094822e-01,5.593272570154077944e-02,-1.379918943335891601e-01,5.931638136263395596e-05,5.321150584611739412e-04,1.958698386851229038e-03,3.448359841778035340e-01,-5.041323751081826406e-03,-1.051887080826331526e-02,2.994383973508283892e-01
1.500000000000000000e+00,-4.462326949435354018e-01,-1.285721517487531662e-01,1.000188615049209528e-01,5.736049747547187355e-02,-1.367234070686644543e-01,4.199048481467775924e-05,-2.434386552241652715e-04,8.777391372383520777e-04,3.822650356399011629e-01,-3.061491468626365529e-04,-9.779737109588520702e-03,2.994440972156865444e-01
1.750000000000000000e+00,-4.390537652620682407e-01,-1.455708686791083450e-01,1.000232702529678525e-01,5.727456261614966709e-02,-1.353538688321717365e-01,2.964329296872277185e-05,-4.117075341904537331e-04,-2.454488667095898924e-04,4.196955790204205394e-01,4.435155604643791286e-03,-7.678331453361227077e-03,2.994456482019896559e-01
2.000000000000000000e+00,-4.319665220995339561e-01,-1.624339445727290832e-01,1.000263764297510266e-01,5.600302412850647477e-02,-1.346358930647044982e-01,2.084956640290075021e-05,-6.648218461344741824e-05,-1.265077258683823362e-03,4.571259214894465295e-01,6.911252311480861610e-03,-4.722493363725913454e-03,2.994444438596796099e-01
2.250000000000000000e+00,-4.250891465113582623e-01,-1.792742209000374176e-01,1.000285510554078522e-01,5.402970279835259820e-02,-1.349850435762458278e-01,1.445639104782562971e-05,5.340825620316838477e-04,-1.989814163387077211e-03,4.945553850126918061e-01,6.475114798584629544e-03,-1.231520125398481583e-03,2.994433227389053376e-01
2.500000000000000000e+00,-4.184730171404553722e-01,-1.962273567807514829e-01,1.000300226139349408e-01,5.192749853488748402e-02,-1.363661271308033718e-01,9.433095773145329006e-06,1.148372184460670848e-03,-2.230316327759103694e-03,5.319845272936603031e-01,3.755080770736625179e-03,2.601954166327342596e-03,2.994446303192088155e-01
2.750000000000000000e+00,-4.120947901959858273e-01,-2.133992583910846452e-01,1.000309357156122791e-01,5.031042393421115977e-02,-1.383748826061607373e-01,5.515845998797426440e-06,1.647071453985016198e-03,-1.853458136832813411e-03,5.694143362015938736e-01,-9.941914803979678885e-05,6.549455920173819119e-03,2.994496012535654006e-01
3.000000000000000000e+00,-4.058541958570404118e-01,-2.308304659146141191e-01,1.000314527102697248e-01,4.978681091922712576e-02,-1.404057680988136381e-01,3.136791427193947788e-06,2.012858619017806380e-03,-8.189691168818428665e-04,6.068455483382561022e-01,-4.057256924456153525e-03,1.024015957006473541e-02,2.994583824006657458e-01
3.250000000000000000e+00,-3.995784660887948814e-01,-2.484816290578764630e-01,1.000317946369246869e-01,5.089914686816111172e-02,-1.418097459239985869e-01,2.667445044367483545e-06,2.284728202611662450e-03,8.124798959614302216e-04,6.442785489987811198e-01,-7.486774204098569502e-03,1.318068948587370823e-02,2.994699010914157467e-01
