time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
-01,9.990264179970805014e-02,1.124161085917448899e-01,-1.367817258059537133e-01,3.876655784451843662e-04,-3.746641626322946405e-03,1.336596364498566537e-03,-2.878682578919745438e+00,2.300714365193595734e-02,-8.401296982013204198e-03,-3.310336371416499057e-01
2.500000000000000000e-01,5.007181884810056882e-01,1.749362188867904233e-01,9.994357833308732675e-02,1.106988751115324382e-01,-1.424607968119692147e-01,2.768942288386310097e-04,-6.392044949987378197e-03,3.055578125025606821e-03,-2.920068036343889784e+00,2.216915458219343230e-02,-9.117284035452631955e-03,-3.310415368682499415e-01
5.000000000000000000e-01,5.143528298990113212e-01,1.565831111123925645e-01,9.997258656940105626e-02,1.072242978811057262e-01,-1.513101928443603694e-01,1.935838491018462273e-04,-8.167044802868259762e-03,4.869514003273722573e-03,-2.961455813859356745e+00,1.088355637421218811e-02,-1.370774594821948418e-02,-3.310545995990515911e-01
7.500000000000000000e-01,5.274007336160664305e-01,1.370062361771289539e-01,9.999251969587388822e-02,1.012619358462101410e-01,-1.616507057015193760e-01,1.309226045035429573e-04,-8.373057223625350598e-03,6.950809126486221304e-03,-3.002839551399240303e+00,-1.498345248866942130e-03,-1.811002421230706663e-02,-3.310695076656101632e-01
1.000000000000000000e+00,5.395052189041364965e-01,1.161485812429134123e-01,1.000059828359033121e-01,9.215717400002373938e-02,-1.715297507307287361e-01,8.919509229089636311e-05,-7.356581119724848149e-03,9.254611785269178936e-03,-3.044215682417948710e+00,-9.030704807211530766e-03,-1.973399805176117780e-02,-3.310814258788079556e-01
1.250000000000000000e+00,5.502554365169319839e-01,9.416103023914659809e-02,1.000153581791253105e-01,7.972027299114070598e-02,-1.796480134468894652e-01,6.362202160602996196e-05,-5.894150609111421801e-03,1.153179750033311336e-02,-3.085585918823249063e+00,-1.056064429996786229e-02,-1.788973955601767460e-02,-3.310838549096354888e-01
1.500000000000000000e+00,5.592527326420259071e-01,7.129870248706471347e-02,1.000221008461259081e-01,6.431057077058964511e-02,-1.855943495006267818e-01,4.546991876987928333e-05,-4.629591935000844719e-03,1.344590619277371418e-02,-3.126954947579114741e+00,-8.240201157176921601e-03,-1.323099780293129045e-02,-3.310707033729671789e-01
1.750000000000000000e+00,5.661727202711093199e-01,4.782415581425297768e-02,1.000349789787526034e-01,4.671349719507591342e-02,-1.895693859997752972e-01,6.774631958127470409e-05,-3.820010365253997606e-03,1.470795895243220790e-02,3.114319775922693267e+00,-4.987804486426368998e-03,-6.938569952743224925e-03,-3.252004760093417102e-01
2.000000000000000000e+00,5.708070151630399991e-01,2.395749028814997406e-02,1.000376376363147496e-01,2.795761731843414075e-02,-1.919888593089882356e-01,-2.018422293906012166e-06,-3.362168411746337127e-03,1.516292542356097520e-02,3.073345339753539740e+00,-2.945210709990029631e-03,-2.340404139248737083e-04,-3.294434280629281453e-01
2.250000000000000000e+00,5.730804363090542530e-01,-1.283987586953770849e-04,1.000364127451968677e-01,9.118127301814415650e-03,-1.931523082214075815e-01,-1.422284418478491217e-05,-3.012449342295751148e-03,1.481112575828802229e-02,3.032083468902225132e+00,-2.300692074930304164e-03,5.981510554167652517e-03,-3.305509040201674020e-01
2.500000000000000000e+00,5.730481382511236621e-01,-2.428624757165362066e-02,1.000344221346291251e-01,-8.811420140497683295e-03,-1.931898287344544218e-01,-1.668993083222995515e-05,-2.583144892489723076e-03,1.376979930291408194e-02,2.990748640596172070e+00,-2.341981159812028118e-03,1.102082705660016940e-02,-3.308325178281231183e-01
2.750000000000000000e+00,5.708785263920261865e-01,-4.837939287293735457e-02,1.000324054703028570e-01,-2.502105066251019555e-02,-1.921643682953956545e-01,-1.508736064833282565e-05,-2.024124569166118291e-03,1.222872049925208954e-02,2.949396205451504827e+00,-2.147956309909474296e-03,1.437595123487524912e-02,-3.309052752267618303e-01
3.000000000000000000e+00,5.668251041764366116e-01,-7.228154121225904838e-02,1.000307684125630869e-01,-3.896151998956054463e-02,-1.901942712160306359e-01,-1.095091662686526153e-05,-1.407555423193315464e-03,1.041197744937712340e-02,2.908038251061487056e+00,-1.253535655831495730e-03,1.572096437718522796e-02,-3.309297490556818988e-01
3.250000000000000000e+00,5.611901915074027913e-01,-9.588847194929397966e-02,1.000297248579247594e-01,-5.039663830691259311e-02,-1.875123571626277075e-01,-5.899074632006431809e-06,-8.547473840652894395e-04,8.552443192116837914e-03,2.866676345798818026e+00,1.699939685785112429e-04,1.497926719940739781e-02,-3.309435117560963757e-01
3.500000000000000000e+00,5.542843736644472719e-01,-1.191310086063006729e-01,1.000292887855622065e-01,-5.941788390369336093e-02,-1.844313761824582232e-01,-1.417548878608208875e-06,-4.630690484418789068e-04,6.870634148978424678e-03,2.825310795170189238e+00,1.548930022000615967e-03,1.239996160613052179e-02,-3.309529483495943780e-01
3.750000000000000000e+00,5.463873525957201327e-01,-1.419792051213602524e-01,1.000293254595679554e-01,-6.640734086607814890e-02,-1.812490769491436615e-01,1.634045487613592240e-06,-2.679444644254924159e-04,5.548807519514637257e-03,2.783942498215928651e+00,2.308333087404996955e-03,8.573051407135495391e-03,-3.309586469215856641e-01
4.000000000000000000e+00,5.377170223682892214e-01,-1.644340349465063800e-01,1.000296415742978756e-01,-7.194584417408962651e-02,-1.781533701967909222e-01,3.138792635795048405e-06,-2.446067103160745907e-04,4.699710432132814079e-03,2.742572593041156637e+00,2.194307141692661885e-03,4.342874478247027090e-03,-3.309614315172866861e-01
4.250000000000000000e+00,5.284128928827521721e-01,-1.865101018382916420e-01,1.000300654945809747e-01,-7.668042321549492502e-02,-1.751779113930039822e-01,3.482652816906287632e-06,-3.340757053188742986e-04,4.339321064261322976e-03,2.701201926536883402e+00,1.383199496794227604e-03,6.267893334674541628e-04,-3.309626646960588392e-01
4.500000000000000000e+00,5.185371704734715870e-01,-2.082172505135996277e-01,1.000304842987282949e-01,-8.118054001474631076e-02,-1.722267099862489215e-01,3.147240808327481919e-06,-4.732099316056755664e-04,4.377207077508279455e-03,2.659830942460442937e+00,3.755323468419436025e-04,-1.812132722780778740e-03,-3.309633679163702102e-01
4.750000000000000000e+00,5.080925581264805757e-01,-2.295490479248253335e-01,1.000308330488204056e-01,-8.581953502460748506e-02,-1.691528991275962623e-01,2.395647699758389579e-06,-6.152991262034957116e-04,4.634241979606374198e-03,2.618459853684506733e+00,-2.385653094769847734e-04,-2.568020811606413871e-03,-3.309637449054381175e-01
5.000000000000000000e+00,4.970514633632930335e-01,-2.504827096505957140e-01,1.000310636863131625e-01,-9.071305955177436098e-02,-1.658556377641486890e-01,1.271482388675336068e-06,-7.375421051137003980e-04,4.887556721642150048e-03,2.577088814850533094e+00,-2.845082780719473728e-05,-1.703635617884402282e-03,-3.309634033998181124e-01
5.250000000000000000e+00,4.853882158062253760e-01,-2.709901157938566785e-01,1.000311337353662067e-01,-9.573113736552413267e-02,-1.623552757808505997e-01,-1.280423226241599766e-07,-8.387412157337823448e-04,4.931672657191962100e-03,2.535717972316618329e+00,1.106384824609383567e-03,2.703125995868731896e-04,-3.309619359735153088e-01
5.500000000000000000e+00,4.731051476800908762e-01,-2.910551630434360937e-01,1.000310296897712614e-01,-1.005794301153792730e-01,-1.588179206139941624e-01,-1.434090479118172362e-06,-9.326049332496679379e-04,4.637752219327825193e-03,2.494347435080332076e+00,2.892120849346256715e-03,2.546392072531649710e-03,-3.309593592714811239e-01
5.750000000000000000e+00,4.602452984315085760e-01,-3.106902936044149133e-01,1.000307964673221722e-01,-1.049250136651644072e-01,-1.555198843732626401e-01,-2.139062914298955118e-06,-1.040532089448835537e-03,3.992771504975217885e-03,2.452977251529325997e+00,4.762729031376769506e-03,4.256691032991400357e-03,-3.309561658034647080e-01
