time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
e-01,9.989815680291666555e-02,1.830645771024937418e-01,1.063892326409837663e-01,4.067073104454647123e-04,-5.302914834773547748e-03,3.321589077218936332e-03,-1.480404334470219130e+00,2.150757970348216377e-02,2.623069053527278191e-02,-3.931711041605915335e-01
2.500000000000000000e-01,-9.457751940434790117e-02,5.283881176230799115e-01,9.994159006070368889e-02,1.905518480507170098e-01,1.005231751797246026e-01,2.975923438230009465e-04,-8.465781737789473960e-03,6.547348388671482729e-03,-1.529569007399681491e+00,2.680848846960833670e-02,2.436507215090728123e-02,-3.932164621150647243e-01
5.000000000000000000e-01,-7.009241363662689628e-02,5.403339584359716508e-01,9.997318869300640676e-02,2.012162580826293568e-01,9.012002490186821202e-02,2.139096810718370311e-04,-1.051680109240930860e-02,1.029297243486851712e-02,-1.578740599096436048e+00,3.189572682330695658e-02,8.693584235004931174e-03,-3.932600358850048550e-01
7.500000000000000000e-01,-4.419730969213976624e-02,5.506393213738000059e-01,9.999553124583500374e-02,2.125958337669212883e-01,7.436006163141900549e-02,1.490812284138355256e-04,-1.058438385080162983e-02,1.443342311625480344e-02,-1.627900207744625849e+00,3.340204373281639022e-02,-8.620422369694449513e-03,-3.932865252764693453e-01
1.000000000000000000e+00,-1.699011273232252719e-02,5.586151400109882204e-01,1.000110911206723296e-01,2.218585935393951047e-01,5.307240020209341019e-02,1.044973592363338758e-04,-9.046806228378933071e-03,1.859060738352560915e-02,-1.677035531961965642e+00,3.012497958276968979e-02,-1.952678979977460344e-02,-3.932871472073121155e-01
1.250000000000000000e+00,1.112688655555934235e-02,5.636045211939728627e-01,1.000220742061342233e-01,2.270744276766453740e-01,2.691358755044688175e-02,7.356951648843864679e-05,-6.814965682308249048e-03,2.223575066770060171e-02,-1.726149116289325880e+00,2.270420728658857981e-02,-2.205253374280323822e-02,-3.932586442048636721e-01
1.500000000000000000e+00,3.959344694499504491e-02,5.650795530961523205e-01,1.000294766168533661e-01,2.275985927782964158e-01,-2.773505278336493938e-03,4.570831329410333726e-05,-4.670178209225505500e-03,2.487144340516149119e-02,-1.775252454628999610e+00,1.274023539921621123e-02,-1.860597200820809233e-02,-3.932032149877011662e-01
1.750000000000000000e+00,6.783787445645431124e-02,5.627088870051374370e-01,1.000333533283438298e-01,2.237766807849159989e-01,-3.425270315290759177e-02,1.739680753380619594e-05,-2.953317783961047997e-03,2.619070487030025762e-02,-1.824354375419377616e+00,1.992513928185837228e-03,-1.294792438043262592e-02,-3.931324769779543371e-01
2.000000000000000000e+00,9.536641514614997706e-02,5.563870365711699462e-01,1.000338742099240869e-01,2.164073987243496366e-01,-6.569495054981870641e-02,-7.095420529667205422e-06,-1.608023310655953527e-03,2.613946325015769484e-02,-1.873456173157132199e+00,-8.111511410999937277e-03,-7.826577565375816836e-03,-3.930666489614385584e-01
2.250000000000000000e+00,1.217903763699996339e-01,5.462302520058841537e-01,1.000318817211972300e-01,2.063229617714476549e-01,-9.540732570179667749e-02,-2.249512075762492884e-05,-4.067559433894160832e-04,2.487013618445153493e-02,-1.922555766556839574e+00,-1.668351381458317920e-02,-4.110548961118860173e-03,-3.930254885434283363e-01
2.500000000000000000e+00,1.468174417360842143e-01,5.325498292485176810e-01,1.000286519384992329e-01,1.942329013118707370e-01,-1.219677442136652967e-01,-2.738869734968010609e-05,8.300108763343452085e-04,2.262846150317556967e-02,-1.971653698910211583e+00,-2.338677514220278975e-02,-1.188703183373364175e-03,-3.930184989740862500e-01
2.750000000000000000e+00,1.702387324804689739e-01,5.158142726840772019e-01,1.000253681692075264e-01,1.807866985791848069e-01,-1.442746429404238584e-01,-2.423465856666888929e-05,2.128943172213743594e-03,1.963798333821930447e-02,-2.020754771217065482e+00,-2.831166770079077133e-02,2.088266194620568440e-03,-3.930424345375281292e-01
3.000000000000000000e+00,1.919307642622828658e-01,4.966094096352928200e-01,1.000227922561400390e-01,1.667230661659366286e-01,-1.615372264870947039e-01,-1.679274769127420114e-05,3.379451893617939524e-03,1.603431113066545663e-02,-2.069865358477111172e+00,-3.174813673375995876e-02,6.579738269561081696e-03,-3.930861490231224997e-01
3.250000000000000000e+00,2.118747704588986869e-01,4.756017090217971588e-01,1.000212700106118124e-01,1.529835714947214986e-01,-1.732410447016582145e-01,-7.706850455656033175e-06,4.413231384047854380e-03,1.186935727803632018e-02,-2.118989823645188508e+00,-3.391037486615557789e-02,1.244446402402163768e-02,-3.931369896585250601e-01
3.500000000000000000e+00,2.301840980577355422e-01,4.535054517621358028e-01,1.000209405630569370e-01,1.407260701021652016e-01,-1.791262894379998249e-01,2.256649718199844146e-06,5.082596228174606802e-03,7.173412673601184918e-03,-2.168128502691080151e+00,-3.470755091202324533e-02,1.911796472693326823e-02,-3.931838513028506066e-01
3.750000000000000000e+00,2.471261615424390212e-01,4.310501368825642166e-01,1.000219167230641942e-01,1.312299633959137235e-01,-1.792077296817901899e-01,1.311711325141494117e-05,5.300261337228250220e-03,2.043063913251855560e-03,-2.217277588304296554e+00,-3.366415517851140127e-02,2.549566214879618944e-02,-3.932166381523962140e-01
