time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
-01,9.990169824362983564e-02,1.680759233441886658e-01,-4.581631369417642902e-02,3.857175837637942962e-04,-3.745923317332535319e-04,3.567837912069494609e-04,-1.990252230856925042e+00,2.180342152699007996e-02,1.607692370735212123e-02,-3.698990071817642722e-01
2.500000000000000000e-01,1.594794627829586586e-01,4.567259740500059229e-01,9.994229668262738508e-02,1.684790587319519584e-01,-4.773941072295893179e-02,2.747258160634965325e-04,-3.528840831144261590e-03,2.083587578832583019e-03,-2.036495765218995668e+00,2.333242294336459674e-02,1.485029747349110238e-02,-3.699324194635812968e-01
5.000000000000000000e-01,1.806804045385467516e-01,4.504376818905322932e-01,9.997123993536342901e-02,1.708489639511736047e-01,-5.326123039910302809e-02,1.945350127463036803e-04,-5.737537634816165799e-03,3.938567258390504762e-03,-2.082745157700405247e+00,1.894302078103315620e-02,1.880585568497676607e-03,-3.699538798574392717e-01
7.500000000000000000e-01,2.022012511672428847e-01,4.432543702485138848e-01,9.999140711007754867e-02,1.732075744805770812e-01,-6.181828389476238389e-02,1.333266691739413198e-04,-6.152702081217678760e-03,6.020669591114021640e-03,-2.128992108321204668e+00,1.328897397269625767e-02,-1.206787508495073616e-02,-3.699677903256521350e-01
1.000000000000000000e+00,2.238949893972247696e-01,4.348541510252734721e-01,1.000051870661717857e-01,1.733778755474268130e-01,-7.251216218336421770e-02,9.177333316143269036e-05,-5.148438637163675960e-03,8.330191086424194868e-03,-2.175231314175863240e+00,9.207214958304907673e-03,-2.008649883734400093e-02,-3.699766785884013864e-01
1.250000000000000000e+00,2.453916411517792773e-01,4.250226279908985161e-01,1.000148876323803532e-01,1.700503172337506086e-01,-8.456592663307067881e-02,6.625162531299249365e-05,-3.615389033209841230e-03,1.067259525730533676e-02,-2.221464123384588873e+00,7.040802380354224330e-03,-2.060160718318631429e-02,-3.699805863538816464e-01
1.500000000000000000e+00,2.662318763431912871e-01,4.136263925365900040e-01,1.000219573484203983e-01,1.630528717242161474e-01,-9.744737146825176166e-02,4.802512229324881911e-05,-2.303367410824756767e-03,1.272083132155200740e-02,-2.267696147836878673e+00,5.538657202708879845e-03,-1.579672248555973393e-02,-3.699751076175910591e-01
1.750000000000000000e+00,2.859935938023045465e-01,4.005887346734802179e-01,1.000268767518879554e-01,1.530477205912793015e-01,-1.107464285303635665e-01,3.133592228435638663e-05,-1.510734127665834623e-03,1.415598906670300847e-02,-2.313931369312578035e+00,3.284274771328493485e-03,-9.013855553914406835e-03,-3.699572858492831129e-01
2.000000000000000000e+00,3.043645700358004746e-01,3.858863047221299247e-01,1.000297710714945221e-01,1.410404435752903307e-01,-1.239963274600822674e-01,1.584516197030516081e-05,-1.129181583349512293e-03,1.478614795671319426e-02,-2.360168862153978253e+00,-2.938809596852898936e-04,-2.777523416584625794e-03,-3.699313887580791271e-01
2.250000000000000000e+00,3.211587674145710003e-01,3.695630177011126061e-01,1.000309177321476728e-01,1.280004102807436039e-01,-1.365905174135158551e-01,3.624013341582672648e-06,-8.756191387236062851e-04,1.458701170431797242e-02,-2.406404912142932950e+00,-4.718198535029534402e-03,1.911589719806782535e-03,-3.699072037591605855e-01
2.500000000000000000e+00,3.362993105764520152e-01,3.517451325030356846e-01,1.000308389932385994e-01,1.147025590977895637e-01,-1.478405070938666188e-01,-3.788491289917914228e-06,-5.195244766906997663e-04,1.366832001326729294e-02,-2.452637249433571309e+00,-8.895516056472865460e-03,5.237614220926457495e-03,-3.698933967320287564e-01
2.750000000000000000e+00,3.497939589401818927e-01,3.326423741350348351e-01,1.000301515959882842e-01,1.017434306799518406e-01,-1.571248783844951258e-01,-6.403472777075174605e-06,6.105584162745140362e-06,1.220760596933828136e-02,-2.498866940583230001e+00,-1.175401404800478257e-02,7.802842546951025207e-03,-3.698925146790770779e-01
3.000000000000000000e+00,3.617177705604012194e-01,3.125292940581784751e-01,1.000293812498913998e-01,8.961893727882144778e-02,-1.640419446692847061e-01,-5.514173916902992504e-06,6.197229058713217076e-04,1.039479467103631392e-02,-2.545097036469897933e+00,-1.270098342497718788e-02,9.988940828474493841e-03,-3.699008831228877137e-01
3.250000000000000000e+00,3.722040895341655609e-01,2.917112689869947317e-01,1.000288528178042424e-01,7.876952457545516317e-02,-1.684970977140999304e-01,-2.875723235007974769e-06,1.175861428589972590e-03,8.408696507705312045e-03,-2.591330116213843571e+00,-1.174447143927445647e-02,1.170930820322938978e-02,-3.699120087320705297e-01
3.500000000000000000e+00,3.814367890538418737e-01,2.704853032225755238e-01,1.000286850962825436e-01,6.955653911776439602e-02,-1.707016288667994874e-01,5.161196395612083556e-08,1.551439932990650609e-03,6.420158652124380132e-03,-2.637566883503666748e+00,-9.341869793448758993e-03,1.252710408414241944e-02,-3.699202933360806744e-01
3.750000000000000000e+00,3.896359135950250296e-01,2.491058836086061656e-01,1.000288509894676492e-01,6.218825705721695019e-02,-1.711006920029536638e-01,2.378572274573238004e-06,1.691983031527851929e-03,4.602086555184676034e-03,-2.683806347887869759e+00,-6.143243252716972837e-03,1.195657747111187295e-02,-3.699229683768613941e-01
4.000000000000000000e+00,3.970332674618797242e-01,2.277624635094036287e-01,1.000292445011441433e-01,5.664138029637482558e-02,-1.702667568169659584e-01,3.690310702708841342e-06,1.612023658234138174e-03,3.127949534465096840e-03,-2.730046866955271767e+00,-2.777171677942820525e-03,9.752027454022564254e-03,-3.699201284039836390e-01
4.250000000000000000e+00,4.038403529791638746e-01,2.065706210606082227e-01,1.000297323218072021e-01,5.262174649136485555e-02,-1.687919652827914729e-01,3.947233622007277997e-06,1.368094904348584771e-03,2.152268333339112539e-03,-2.776287117888592615e+00,2.587353776655979681e-04,6.061899110290871855e-03,-3.699137901000010276e-01
4.500000000000000000e+00,4.102153231453316007e-01,1.855755892981240662e-01,1.000302003757325559e-01,4.958749943949020134e-02,-1.671993026689927997e-01,3.482371757064381533e-06,1.027949592101653955e-03,1.779736303830064485e-03,-2.822526528388038969e+00,2.620387991730526323e-03,1.417762010922112535e-03,-3.699067465338536920e-01
4.750000000000000000e+00,4.162368834118065908e-01,1.647652369609888257e-01,1.000305954953688431e-01,4.683288379748795638e-02,-1.658798040258177287e-01,2.890142078176167644e-06,6.511211577990681397e-04,2.036802167454272554e-03,-2.868765203489927362e+00,4.104038670916358884e-03,-3.403499963459075042e-03,-3.699014792006014574e-01
5.000000000000000000e+00,4.218915015394794632e-01,1.440891634527691201e-01,1.000309383575073291e-01,4.361144585993046580e-02,-1.650565464197226995e-01,2.692142958698660093e-06,2.835553631387042247e-04,2.858398523145680697e-03,-2.915003594552058708e+00,4.636620990147852749e-03,-7.574368359645896991e-03,-3.698992649449723280e-01
