time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
e-01,9.990741576988992900e-02,-1.735987845688923004e-02,-1.297482708989991795e-01,3.708373074877112916e-04,-1.188770512182425612e-03,5.630228551970161560e-03,2.829154283222822475e+00,1.144977300306152315e-02,-2.089662930058359264e-03,-2.620619449733063155e-01
2.500000000000000000e-01,4.996286541546957061e-01,-1.293590708756055252e-01,9.994607661367549412e-02,-2.434793993696008144e-02,-1.290808440829877834e-01,2.582209315176658233e-04,-2.804784389734853167e-03,5.199612961011385211e-03,2.796390769511172270e+00,1.320325670389055697e-02,5.897948820945349323e-04,-2.620172742453917292e-01
5.000000000000000000e-01,4.961365665348181353e-01,-1.455461778563248709e-01,9.997293498465761874e-02,-3.123404410508271584e-02,-1.301100690278591543e-01,1.785654811731138270e-04,-3.879208899314299120e-03,4.424442798522941131e-03,2.763635288915857746e+00,6.799800371779858577e-03,4.911997518072098654e-03,-2.619905533449559676e-01
7.500000000000000000e-01,4.918215030955130906e-01,-1.619276895084266754e-01,9.999138304639001995e-02,-3.743574796430721580e-02,-1.319763905422543793e-01,1.218825999728906199e-04,-3.876755348795002387e-03,3.489931584861536307e-03,2.730887064357895966e+00,-5.025512313741734623e-04,8.505249988912602296e-03,-2.619829595064419592e-01
1.000000000000000000e+00,4.868049556149099399e-01,-1.785382903851060465e-01,1.000039771440793812e-01,-4.243544215350292942e-02,-1.336367676034748986e-01,8.360110008713863802e-05,-3.069561639558326602e-03,2.593011931259049576e-03,2.698141348024019059e+00,-4.482091695725102208e-03,9.339749810679174452e-03,-2.619882762410419841e-01
1.250000000000000000e+00,4.812515489446569927e-01,-1.953086169374058934e-01,1.000127113377070887e-01,-4.608673206718643528e-02,-1.345119972650349882e-01,5.872168355661773752e-05,-2.065219985859735510e-03,1.933371201665748905e-03,2.665394422554261400e+00,-4.745893239747056569e-03,6.813065462224195644e-03,-2.619984609733936876e-01
1.500000000000000000e+00,4.753127795766597941e-01,-2.121335920983288270e-01,1.000189020993763472e-01,-4.872867362798006391e-02,-1.345652793388700530e-01,4.188200591902104772e-05,-1.364943279686630165e-03,1.686886151210975019e-03,2.632645204105563241e+00,-3.251434345932690574e-03,1.848835867608156821e-03,-2.620084454168723487e-01
1.750000000000000000e+00,4.690716710678820567e-01,-2.289240630701994406e-01,1.000233215827926875e-01,-5.107029167157599303e-02,-1.340193465885853863e-01,2.990662549021528446e-05,-1.151354449601026597e-03,1.965156094571987849e-03,2.599893957583380821e+00,-2.214559907420115669e-03,-3.748209525068777262e-03,-2.620168795945617690e-01
2.000000000000000000e+00,4.625125555009502731e-01,-2.456168478910485120e-01,1.000264899050121586e-01,-5.392919835199424389e-02,-1.330239446644325141e-01,2.161440050105793294e-05,-1.314809466220558587e-03,2.774952314227174029e-03,2.567140979491838060e+00,-2.696722259096913550e-03,-8.155026885164687322e-03,-2.620239303181540746e-01
2.250000000000000000e+00,4.555259206316399911e-01,-2.621526783912981884e-01,1.000288142465293045e-01,-5.795355759052476380e-02,-1.314916697101293497e-01,1.612804520140474830e-05,-1.609879613157369320e-03,3.995792165170509828e-03,2.534386635026613988e+00,-4.320277739454323265e-03,-1.016786411799737964e-02,-2.620291358056228703e-01
