time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
e-01,9.990796200358924295e-02,-5.912434250263602642e-02,-1.086138163838451520e-01,3.696378132047781727e-04,-3.003658013432855935e-04,2.835074132801741753e-03,-4.950221702836243853e-01,1.450693705929136275e-02,-2.203985849466327460e-03,2.620279700925347011e-01
2.500000000000000000e-01,-4.110522280028203190e-01,2.546267051473292131e-01,9.994653049967973379e-02,-5.580131413940667834e-02,-1.103142662110162403e-01,2.580320548850166150e-04,1.575286672089916450e-03,3.210908852663073992e-03,-4.622635854196622263e-01,1.321010626929841614e-02,-4.956236985664189305e-03,2.620174038466151489e-01
5.000000000000000000e-01,-4.178462122958065406e-01,2.406220620958926804e-01,9.997343680088406626e-02,-5.307443150492245632e-02,-1.138728581183649918e-01,1.793914552584516958e-04,2.824710093046500434e-03,3.287121785897862032e-03,-4.295079328129907115e-01,5.093228857738845219e-03,-2.114643665190417757e-03,2.620092261208057938e-01
7.500000000000000000e-01,-4.243178860455951162e-01,2.261117952919781682e-01,9.999201435775414981e-02,-5.053346760121982945e-02,-1.181588254299618806e-01,1.229924420928269911e-04,2.895561656502553330e-03,3.343771023828866987e-03,-3.967567156618770352e-01,-2.992500011258639788e-03,2.241295893803250082e-03,2.620077226656344904e-01
1.000000000000000000e+00,-4.304491185133348941e-01,2.110862157968925179e-01,1.000047311712855130e-01,-4.754718023581027547e-02,-1.219681082759865171e-01,8.439470903940870746e-05,2.077923890193966467e-03,3.542919721019692578e-03,-3.640083612086948972e-01,-7.048412668935438719e-03,5.052271181241786875e-03,2.620114466143917964e-01
1.250000000000000000e+00,-4.361547826076478396e-01,1.956544868855085439e-01,1.000135272670457098e-01,-4.371844932645967824e-02,-1.246436249686102837e-01,5.890620568563121446e-05,1.007654278146209378e-03,3.869379047908086833e-03,-3.312605390927986226e-01,-6.664554484397612784e-03,5.270838448841040635e-03,2.620168051561082012e-01
1.500000000000000000e+00,-4.413250124085595361e-01,1.799646798031444284e-01,1.000196920435514336e-01,-3.903652639753983633e-02,-1.261779048014296800e-01,4.127773458286840849e-05,2.081669398221131439e-04,4.196604989502502117e-03,-2.985113966674617370e-01,-3.752894198997699503e-03,3.521546344222953057e-03,2.620203242791853127e-01
1.750000000000000000e+00,-4.458691576209121155e-01,1.641365908202482016e-01,1.000239745429339772e-01,-3.378049056303430303e-02,-1.269601334403926696e-01,2.831905451604841832e-05,-1.238427954319717657e-04,4.396952892782522368e-03,-2.657602333563093278e-01,-6.827766725974227001e-04,1.138666142688553231e-03,2.620205137131232376e-01
2.000000000000000000e+00,-4.497393860681350719e-01,1.482346061627044520e-01,1.000268722521893416e-01,-2.831936365976025702e-02,-1.274340729952696261e-01,1.889987353775071272e-05,-8.479783414160951209e-05,4.418989269661137073e-03,-2.330076302127656596e-01,1.048010630151032744e-03,-7.300281892711781278e-04,2.620181687674507098e-01
2.250000000000000000e+00,-4.529301532617626136e-01,1.322775109822314776e-01,1.000287891144787389e-01,-2.294233275479171455e-02,-1.278679874262017568e-01,1.241610420304243096e-05,9.939329873249753543e-05,4.298551315023455520e-03,-2.002547524006922375e-01,1.184839867047717942e-03,-1.582769777884631855e-03,2.620151504291925448e-01
