time_total,x,y,z,vx,vy,vz,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
e-01,9.990196573242651756e-02,-1.455202959737967594e-01,-1.084460832334226271e-01,3.916271047851840794e-04,4.523814010324866963e-03,2.289037662348756847e-03,-4.556131429869710314e-01,2.267194583487479667e-02,2.600051675162413315e-04,3.310597762945993727e-01
2.500000000000000000e-01,-4.628666083698853573e-01,2.702757711630977555e-01,9.994324411752593396e-02,-1.445706957098454870e-01,-1.155564574507899345e-01,2.781839844867234151e-04,7.146275876125519899e-03,3.195489420814219116e-03,-4.142264457701236302e-01,1.976547732489616904e-02,-2.616426885665103577e-03,3.310169996731485709e-01
5.000000000000000000e-01,-4.808749453880614144e-01,2.552076347577207360e-01,9.997221601932015922e-02,-1.435283388537794691e-01,-1.255808429162228734e-01,1.919807238594011727e-04,8.851019201576619880e-03,3.939877223029629102e-03,-3.728443071241227535e-01,9.772299159248744316e-03,3.830226044527484507e-03,3.310077947495803641e-01
7.500000000000000000e-01,-4.986987937647087699e-01,2.387747827536296774e-01,9.999183942384420876e-02,-1.414360821199190099e-01,-1.370670530322361524e-01,1.279085063985419240e-04,9.017609721268311784e-03,5.124666986771228908e-03,-3.314667044643757610e-01,5.532322746559353291e-05,1.252752626992352687e-02,3.310271454994059281e-01
1.000000000000000000e+00,-5.161222293000398142e-01,2.208965964743889177e-01,1.000049287340327581e-01,-1.370069371695861182e-01,-1.484923149988419400e-01,8.648801260499575810e-05,8.046707875752701425e-03,6.895816048346297376e-03,-2.900922279500398049e-01,-5.162804922411696508e-03,1.822556514860351404e-02,3.310581555400915477e-01
1.250000000000000000e+00,-5.327922902861176313e-01,2.016486984486978440e-01,1.000140643838473703e-01,-1.294090067538326838e-01,-1.589221782757803958e-01,6.263118971345909820e-05,6.724799105738948034e-03,9.005375071312802376e-03,-2.487187892633380415e-01,-5.570980117605798046e-03,1.913557065905136315e-02,3.310812114018142904e-01
1.500000000000000000e+00,-5.482985036616669916e-01,1.811773015082166760e-01,1.000208455049899914e-01,-1.185327062815612759e-01,-1.681157282489724458e-01,4.709443198884405614e-05,5.666545356977722818e-03,1.105461175153578217e-02,-2.073438050260263399e-01,-3.363025283238252252e-03,1.629327552638186113e-02,3.310835358130325701e-01
1.750000000000000000e+00,-5.622563769064956585e-01,1.596279512741363427e-01,1.000258649873422417e-01,-1.048362041768930303e-01,-1.762480401692411158e-01,3.382938945349312713e-05,5.075937453892114849e-03,1.273024430123500042e-02,-1.659663873721626270e-01,-1.168817450569699986e-03,1.188862412653546134e-02,3.310645629825998970e-01
2.000000000000000000e+00,-5.743577496949682226e-01,1.371178913510265607e-01,1.000292963598339024e-01,-8.901953037278663439e-02,-1.835398398659227048e-01,2.173867988111975361e-05,4.812104916961205958e-03,1.391392605271963775e-02,-1.245887612760650659e-01,-5.769678648556087397e-04,7.745217568510430993e-03,3.310336257690059680e-01
2.250000000000000000e+00,-5.843821514870453093e-01,1.137479196289391675e-01,1.000313433664476448e-01,-7.175406583802559912e-02,-1.900170367027703144e-01,1.177585881308414147e-05,4.601673412037489766e-03,1.464987734965883179e-02,-8.321463224051268981e-02,-1.727494405836538412e-03,4.572555039859062948e-03,3.310025504532728147e-01
2.500000000000000000e+00,-5.921845720815396286e-01,8.963111188131824003e-02,1.000323170427971364e-01,-5.357747173135592178e-02,-1.954745750333391485e-01,4.479209468775047291e-06,4.232405261845689076e-03,1.503305683039386428e-02,-4.184642807000835824e-02,-3.748117193169206787e-03,2.024992021389831511e-03,3.309789991960772615e-01
2.750000000000000000e+00,-5.976807126081751242e-01,6.491521149927052814e-02,1.000325306041672385e-01,-3.494369854225168326e-02,-1.995935375004956047e-01,-5.994097365006807389e-07,3.640139225576827318e-03,1.510205648598248081e-02,-4.840219747796893190e-04,-5.494519324429485672e-03,-7.507147544645640476e-04,3.309643743812080152e-01
3.000000000000000000e+00,-6.008442177116525285e-01,3.978604482228646072e-02,1.000322012721910347e-01,-1.634581535679164449e-02,-2.021085376797568389e-01,-4.403880656691786647e-06,2.890035916823494727e-03,1.479513883233852557e-02,4.087470171499173882e-02,-6.132045183343687485e-03,-4.472400078365328623e-03,3.309560367147574844e-01
